Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-310.8,311.6,-30.7,20.8,10012,10987
11.5,-11.4,-0.9,1.7,10012,10731
-9.5,9.5,-0.9,1.2,10012,10987
115.6,-115.4,-7.3,-24.2,10012,10023
3.6,-3.6,0.5,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-33.9,34.0,-4.0,5.5,10023,10987
9.6,-9.5,-1.3,1.8,10023,10731
-12.2,12.2,-2.8,3.5,10057,10928
-192.5,192.6,-37.8,38.2,10057,10059
-3.8,3.8,-1.0,1.2,10057,10862
1.1,-1.1,-0.4,0.4,10057,10843
38.9,-38.7,-3.2,5.5,10057,10836
-8.8,8.8,-1.0,1.3,10057,10757
237.5,-236.9,10.0,-75.9,10059,10462
0.1,-0.1,1.2,-1.1,10078,10330
3.8,-3.8,-0.4,0.6,10078,10731
-202.4,202.8,-19.0,-49.0,10078,10838
-1.9,1.9,3.9,-3.8,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.3,8.3,1.2,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.3,-18.1,1.1,1.3,10117,10785
1.5,-1.5,-1.7,1.8,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
10.9,-10.9,-7.8,8.2,10127,10731
-51.4,51.5,-108.8,77.4,10127,10730
-3.8,3.8,1.7,-1.6,10127,10459
-232.4,232.8,-104.0,86.0,10192,10813
-11.9,11.9,-2.9,3.5,10192,13667
-3.0,3.0,-6.6,6.8,10192,10934
0.5,-0.5,0.0,-0.0,10192,13264
1.7,-1.7,-0.1,0.2,10192,13324
190.1,-189.9,56.5,-71.9,10192,13180
-1.4,1.4,-0.7,0.7,10192,10953
-512.0,518.1,-134.8,60.4,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.3,-1.3,0.0,-0.0,10196,10843
-296.4,296.7,-137.1,126.6,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.7,-24.6,-0.2,1.7,10196,10836
-256.7,257.5,-12.2,-17.5,10196,10857
1.1,-1.1,-0.4,0.4,10275,10462
-8.5,8.5,-0.3,1.1,10275,10758
21.9,-21.8,-10.4,11.4,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.4,-14.4,15.9,-15.7,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
-368.5,371.3,-37.0,7.8,10275,10758
2.5,-2.5,-1.0,1.2,10275,10731
8.5,-8.5,4.4,-4.2,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
259.8,-259.2,107.3,-119.5,10275,10330
-503.4,506.5,-109.0,100.6,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-23.8,23.8,-4.3,4.7,10330,10459
-2.5,2.5,-0.9,1.0,10330,10369
0.9,-0.9,-2.4,2.4,10330,10729
-3.3,3.3,-1.2,1.3,10330,10427
1.9,-1.9,-2.6,2.7,10330,10836
-5.3,5.3,-12.6,12.8,10330,10462
-3.3,3.3,-2.1,2.2,10330,10432
1.2,-1.2,-1.2,1.2,10333,10729
0.2,-0.2,-0.6,0.6,10333,10462
-154.6,154.7,-39.0,27.5,10333,10427
-2.8,2.8,1.2,-1.2,10346,10459
-179.5,179.6,21.7,-21.3,10346,10353
176.1,-175.9,203.8,-212.8,10353,10330
-128.7,128.8,21.4,-30.3,10353,10468
-440.5,443.7,-80.2,73.1,10369,10893
4.8,-4.7,-1.5,1.7,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
238.1,-237.9,48.5,-55.5,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.4,3.9,-3.7,10369,10459
-4.3,4.3,0.1,0.1,10369,11037
0.2,-0.2,1.3,-1.3,10414,10459
13.3,-13.3,-2.6,3.2,10414,10836
227.4,-227.0,193.2,-203.9,10414,10353
-131.2,131.3,-97.4,82.0,10414,10838
2.5,-2.5,-1.7,1.9,10427,10729
62.2,-62.2,12.8,-12.8,10427,10429
-312.3,313.0,-47.2,25.9,10427,10728
-113.4,113.4,-132.8,125.6,10427,10275
5.6,-5.6,6.0,-6.0,10427,10459
-14.1,14.2,5.1,-4.5,10432,10966
-432.4,437.3,7.9,-15.5,10432,10701
7.5,-7.4,-0.9,1.4,10432,10836
478.7,-477.3,98.8,-104.2,10432,10462
-278.4,278.9,-167.4,153.1,10432,10735
7.4,-7.4,1.9,-1.7,10432,10462
-472.6,476.4,-131.4,106.5,10459,10893
-276.5,277.1,-69.1,54.1,10459,10728
-589.3,601.1,-35.6,20.4,10459,11075
92.5,-92.5,-62.2,50.9,10459,10333
-29.6,29.8,-1.3,6.5,10459,10697
-18.5,18.6,0.2,3.7,10459,10708
2.7,-2.7,-5.3,5.4,10459,10462
9.5,-9.4,-9.6,10.1,10459,10729
5.4,-5.3,-3.4,3.5,10462,10729
-30.1,30.5,3.2,3.3,10462,10708
2.6,-2.6,-3.5,3.6,10462,10803
11.7,-11.6,-5.5,5.9,10462,10836
3.4,-3.4,-3.5,3.6,10462,10802
-90.8,91.0,133.5,-156.3,10462,10468
-0.5,0.5,-0.5,0.5,10462,10843
-10.0,10.1,49.8,-60.9,10468,10459
-650.4,662.6,-24.2,11.0,10468,10708
223.2,-222.9,86.1,-94.6,10468,10330
-194.7,195.2,-89.8,52.4,10534,10681
21.3,-21.3,2.5,0.4,10534,10966
-5.0,5.0,-2.0,2.1,10534,10906
2.9,-2.9,-2.5,2.5,10586,10681
-0.1,0.1,0.5,-0.5,10586,11062
-10.1,10.1,0.0,0.8,10586,10942
48.4,-48.4,13.3,-13.3,10586,10588
-6.9,6.9,-0.9,1.2,10586,10809
-155.0,155.3,-30.8,13.8,10586,10899
2.8,-2.8,-1.3,1.4,10586,10979
16.9,-16.8,-6.4,7.2,10661,74240
-0.0,0.0,0.0,-0.0,10661,10664
-257.1,257.2,-113.1,114.0,10661,10663
119.8,-119.5,-29.7,40.4,10661,10778
-215.7,217.0,-66.5,9.5,10663,74234
-138.6,138.6,-59.0,61.2,10680,10685
-872.4,873.2,50.9,-215.0,10680,10812
-120.6,120.6,-59.9,61.2,10680,10687
-85.3,85.3,-60.2,61.2,10680,10684
123.9,-123.9,97.0,-180.9,10680,10905
-109.9,109.9,-59.6,61.2,10680,10688
-9.0,9.0,-4.9,5.0,10681,10689
-21.3,21.3,-31.4,4.8,10681,10915
8.1,-8.0,1.0,0.3,10681,10966
1.2,-1.2,-0.3,0.3,10681,10979
-285.4,285.5,-33.1,39.8,10681,10680
-0.2,0.2,-0.1,0.1,10681,10906
10.6,-10.2,-5.3,7.7,10691,10933
10.6,-10.5,-5.3,7.3,10691,13616
25.6,-25.5,-9.4,14.3,10691,10983
8.4,-8.3,0.3,0.3,10694,10843
1.3,-1.3,2.5,-2.5,10694,10862
9.0,-8.8,0.2,0.4,10695,10843
3.1,-3.1,2.4,-2.4,10695,10862
-79.4,79.4,17.2,-14.5,10697,10699
1.2,-1.2,0.5,-0.5,10697,10700
9.2,-9.1,0.6,1.2,10697,10729
-31.1,31.1,-16.2,16.2,10697,10701
-223.2,223.9,15.3,-44.5,10701,10718
-245.3,246.1,-16.0,3.2,10701,10979
29.0,-28.4,1.9,1.5,10703,10933
66.1,-66.0,8.3,-0.6,10703,11001
336.0,-335.2,-456.9,460.5,10707,10716
-172.4,172.4,11.7,-10.6,10707,10715
-189.6,189.7,13.3,-10.6,10707,10711
-135.9,136.0,12.4,-10.6,10707,10712
-171.1,171.2,13.7,-10.6,10707,10710
-189.3,189.4,13.0,-10.6,10707,10713
5.7,-5.6,2.1,-1.3,10708,10867
33.6,-32.8,1.4,6.4,10708,10729
-522.1,522.4,-27.0,50.2,10708,10707
25.9,-25.8,2.4,3.5,10708,10803
26.3,-26.3,2.5,3.6,10708,10802
312.3,-312.3,-72.6,-13.2,10716,10717
-1450.8,1455.6,-240.1,-91.3,10716,11011
1473.5,-1464.9,-147.8,-167.8,10716,10734
-71.1,71.1,-39.3,40.3,10717,10726
-1153.5,1156.2,-236.2,54.5,10717,11074
-104.9,104.9,-38.8,40.3,10717,10724
631.9,-630.0,-377.8,-437.4,10717,10892
-71.3,71.3,-39.4,40.3,10717,10725
-82.2,82.2,-39.5,40.3,10717,10723
1017.4,-1012.5,-418.7,-292.6,10717,10861
-11.6,11.6,0.0,0.3,10718,11047
-0.7,0.7,-2.8,2.8,10718,10979
-3.6,3.6,-0.1,0.2,10718,10899
