Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-311.8,312.6,-30.1,20.2,10012,10987
11.6,-11.5,-0.9,1.7,10012,10731
-9.6,9.6,-0.9,1.2,10012,10987
116.0,-115.8,-7.9,-23.7,10012,10023
3.7,-3.7,0.4,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.1,34.1,-3.9,5.4,10023,10987
9.6,-9.6,-1.3,1.9,10023,10731
-12.1,12.1,-2.5,3.2,10057,10928
-193.2,193.3,-39.4,39.8,10057,10059
-3.8,3.8,-0.6,0.8,10057,10862
1.2,-1.2,-0.3,0.3,10057,10843
39.0,-38.8,-3.2,5.5,10057,10836
-8.7,8.7,-0.3,0.7,10057,10757
237.5,-236.9,9.8,-76.0,10059,10462
0.1,-0.1,1.2,-1.2,10078,10330
3.8,-3.8,-0.4,0.5,10078,10731
-203.1,203.5,-19.3,-49.0,10078,10838
-1.9,1.9,4.1,-4.0,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.2,8.3,1.3,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.8,3.8,0.7,-0.4,10117,10917
18.6,-18.4,0.4,2.1,10117,10785
1.6,-1.6,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
11.0,-10.9,-7.7,8.1,10127,10731
-52.0,52.1,-107.2,75.7,10127,10730
-3.8,3.8,1.8,-1.7,10127,10459
-240.6,241.1,-108.9,91.9,10192,10813
-11.8,11.8,-2.8,3.4,10192,13667
-3.5,3.5,-6.7,6.8,10192,10934
0.4,-0.4,-0.0,0.0,10192,13264
1.6,-1.6,-0.1,0.2,10192,13324
179.3,-179.1,51.7,-67.1,10192,13180
-1.4,1.4,-0.8,0.8,10192,10953
-473.8,479.1,-121.4,39.7,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.3,-1.3,0.2,-0.2,10196,10843
-298.2,298.6,-141.3,130.9,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.9,-24.7,0.0,1.5,10196,10836
-256.3,257.1,-9.6,-20.2,10196,10857
1.1,-1.1,-0.5,0.5,10275,10462
-8.5,8.5,-0.3,1.1,10275,10758
22.8,-22.8,-17.1,18.3,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.3,-14.3,16.0,-15.7,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
-369.4,372.2,-35.7,6.6,10275,10758
2.5,-2.5,-1.0,1.2,10275,10731
8.5,-8.5,4.3,-4.1,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
259.0,-258.4,103.3,-115.6,10275,10330
-503.9,507.0,-108.5,100.1,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-23.8,23.8,-3.7,4.1,10330,10459
-2.5,2.5,-0.9,1.0,10330,10369
1.0,-1.0,-3.2,3.4,10330,10729
-3.2,3.2,-1.1,1.2,10330,10427
1.9,-1.9,-2.6,2.7,10330,10836
-5.3,5.3,-12.8,13.1,10330,10462
-3.3,3.3,-2.1,2.3,10330,10432
1.2,-1.2,-1.7,1.8,10333,10729
0.2,-0.2,-0.6,0.6,10333,10462
-154.1,154.2,-37.2,25.6,10333,10427
-2.8,2.8,1.4,-1.3,10346,10459
-180.0,180.1,21.6,-21.2,10346,10353
177.4,-177.2,208.3,-217.2,10353,10330
-129.0,129.1,23.9,-32.9,10353,10468
-441.2,444.4,-82.2,75.2,10369,10893
4.9,-4.8,-2.6,2.9,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
238.0,-237.7,44.3,-51.3,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.4,3.8,-3.6,10369,10459
-4.3,4.3,0.0,0.1,10369,11037
0.2,-0.2,1.4,-1.4,10414,10459
13.4,-13.4,-2.5,3.1,10414,10836
228.9,-228.5,200.4,-211.0,10414,10353
-131.9,132.1,-100.5,85.1,10414,10838
2.6,-2.6,-2.6,2.8,10427,10729
62.2,-62.2,12.8,-12.8,10427,10429
-311.9,312.6,-39.4,18.0,10427,10728
-113.6,113.6,-137.7,130.6,10427,10275
5.5,-5.5,5.8,-5.7,10427,10459
-13.8,13.9,5.6,-5.0,10432,10966
-435.3,440.2,11.5,-18.5,10432,10701
7.5,-7.5,-0.9,1.4,10432,10836
481.3,-479.9,102.2,-107.5,10432,10462
-279.3,279.9,-175.2,160.9,10432,10735
7.4,-7.4,2.0,-1.7,10432,10462
-473.1,476.8,-132.3,107.3,10459,10893
-275.6,276.3,-61.9,46.7,10459,10728
-591.6,603.6,-33.9,19.6,10459,11075
93.4,-93.4,-60.9,49.7,10459,10333
-29.8,30.0,-1.2,6.5,10459,10697
-18.5,18.7,0.2,3.7,10459,10708
2.7,-2.7,-5.5,5.6,10459,10462
9.8,-9.8,-13.5,14.2,10459,10729
5.7,-5.7,-6.1,6.4,10462,10729
-30.2,30.7,3.4,3.2,10462,10708
2.6,-2.6,-3.2,3.3,10462,10803
11.8,-11.7,-5.5,5.9,10462,10836
3.4,-3.4,-3.2,3.3,10462,10802
-90.9,91.1,138.2,-161.0,10462,10468
-0.5,0.5,-0.4,0.4,10462,10843
-9.0,9.0,54.8,-65.9,10468,10459
-653.3,665.6,-22.2,9.7,10468,10708
224.2,-223.8,86.1,-94.6,10468,10330
-195.0,195.5,-89.7,52.3,10534,10681
21.7,-21.7,2.5,0.5,10534,10966
-4.9,4.9,-2.0,2.2,10534,10906
3.1,-3.1,-2.5,2.6,10586,10681
-0.2,0.2,1.0,-1.0,10586,11062
-10.7,10.7,0.8,0.1,10586,10942
48.4,-48.4,13.3,-13.3,10586,10588
-7.3,7.3,-0.3,0.6,10586,10809
-154.0,154.2,-32.6,15.5,10586,10899
2.9,-2.9,-1.4,1.5,10586,10979
16.8,-16.8,-6.5,7.3,10661,74240
0.0,-0.0,-0.0,0.0,10661,10664
-264.4,264.6,-111.9,112.8,10661,10663
119.5,-119.3,-29.3,40.0,10661,10778
-218.8,220.1,-66.6,10.2,10663,74234
-138.6,138.6,-59.0,61.2,10680,10685
-925.0,925.9,108.2,-268.6,10680,10812
-120.6,120.6,-59.9,61.2,10680,10687
-85.3,85.3,-60.2,61.2,10680,10684
147.6,-147.6,75.2,-159.0,10680,10905
-109.9,109.9,-59.6,61.2,10680,10688
-9.0,9.0,-4.9,5.0,10681,10689
-19.0,19.0,-33.3,6.7,10681,10915
8.2,-8.1,1.0,0.3,10681,10966
1.3,-1.3,-0.3,0.3,10681,10979
-287.9,288.0,-31.1,37.9,10681,10680
-0.2,0.2,-0.1,0.1,10681,10906
10.6,-10.1,-5.2,7.7,10691,10933
10.5,-10.4,-5.0,7.0,10691,13616
26.0,-26.0,-8.8,14.0,10691,10983
