Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-312.3,313.1,-30.3,20.4,10012,10987
11.6,-11.5,-0.9,1.7,10012,10731
-9.6,9.6,-0.9,1.2,10012,10987
116.2,-116.0,-7.8,-23.9,10012,10023
3.7,-3.7,0.4,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.1,34.2,-3.9,5.5,10023,10987
9.6,-9.6,-1.3,1.9,10023,10731
-12.4,12.4,-2.4,3.1,10057,10928
-192.4,192.5,-39.3,39.7,10057,10059
-4.1,4.1,-0.7,0.9,10057,10862
1.1,-1.1,-0.3,0.3,10057,10843
39.1,-38.9,-3.4,5.7,10057,10836
-9.2,9.2,-0.3,0.7,10057,10757
242.0,-241.4,8.7,-74.6,10059,10462
0.1,-0.1,1.2,-1.2,10078,10330
3.8,-3.8,-0.4,0.5,10078,10731
-203.5,203.9,-19.3,-49.0,10078,10838
-1.8,1.8,4.1,-4.0,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.2,8.3,1.3,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.6,-18.4,0.4,2.0,10117,10785
1.5,-1.5,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
11.0,-11.0,-7.7,8.1,10127,10731
-52.1,52.2,-107.6,76.1,10127,10730
-3.7,3.7,1.9,-1.8,10127,10459
-228.4,228.9,-113.0,95.3,10192,10813
-11.9,11.9,-3.7,4.3,10192,13667
-2.9,2.9,-7.1,7.3,10192,10934
0.4,-0.4,-0.1,0.1,10192,13264
1.6,-1.6,-0.2,0.3,10192,13324
186.7,-186.4,44.3,-59.7,10192,13180
-1.3,1.3,-0.8,0.8,10192,10953
-503.0,508.9,-72.6,-0.9,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.2,-1.2,0.2,-0.2,10196,10843
-295.9,296.3,-143.3,132.8,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.8,-24.7,0.0,1.5,10196,10836
-261.3,262.1,-7.0,-22.5,10196,10857
1.0,-1.0,-0.5,0.5,10275,10462
-8.5,8.5,-0.3,1.1,10275,10758
22.9,-22.8,-17.1,18.4,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.3,-14.2,15.9,-15.7,10275,10459
0.5,-0.5,0.3,-0.3,10275,10468
-368.9,371.7,-35.9,6.6,10275,10758
2.5,-2.5,-1.1,1.2,10275,10731
8.4,-8.4,4.3,-4.0,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
256.5,-256.0,102.5,-115.0,10275,10330
-503.5,506.6,-107.1,98.5,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-23.5,23.5,-3.7,4.0,10330,10459
-2.5,2.5,-0.9,0.9,10330,10369
1.0,-1.0,-3.2,3.4,10330,10729
-3.2,3.2,-1.1,1.2,10330,10427
1.8,-1.8,-2.6,2.7,10330,10836
-5.6,5.6,-12.9,13.1,10330,10462
-3.4,3.4,-2.1,2.3,10330,10432
1.2,-1.2,-1.7,1.8,10333,10729
0.2,-0.2,-0.6,0.6,10333,10462
-153.9,154.0,-36.9,25.3,10333,10427
-2.7,2.7,1.4,-1.4,10346,10459
-180.3,180.4,21.6,-21.2,10346,10353
180.0,-179.8,209.1,-218.0,10353,10330
-128.3,128.4,24.0,-33.0,10353,10468
-441.2,444.3,-81.6,74.4,10369,10893
4.9,-4.8,-2.6,2.9,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
237.4,-237.1,44.1,-51.2,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.4,3.8,-3.6,10369,10459
-4.3,4.3,0.0,0.1,10369,11037
0.3,-0.3,1.4,-1.4,10414,10459
13.3,-13.2,-2.6,3.1,10414,10836
232.5,-232.1,201.4,-211.9,10414,10353
-134.1,134.2,-100.8,85.5,10414,10838
2.6,-2.6,-2.6,2.8,10427,10729
62.2,-62.2,12.8,-12.8,10427,10429
-311.5,312.1,-39.5,18.1,10427,10728
-113.9,114.0,-137.4,130.2,10427,10275
5.5,-5.5,5.8,-5.7,10427,10459
-14.5,14.6,5.8,-5.1,10432,10966
-434.6,439.6,11.5,-18.9,10432,10701
7.5,-7.4,-0.9,1.4,10432,10836
482.3,-481.0,103.3,-108.5,10432,10462
-280.6,281.1,-176.6,162.4,10432,10735
7.4,-7.4,2.0,-1.7,10432,10462
-472.8,476.5,-131.6,106.4,10459,10893
-275.0,275.7,-61.8,46.6,10459,10728
-590.5,602.4,-34.5,19.3,10459,11075
93.9,-93.9,-60.7,49.4,10459,10333
-29.9,30.1,-1.2,6.6,10459,10697
-18.6,18.7,0.2,3.8,10459,10708
2.5,-2.5,-5.6,5.6,10459,10462
9.9,-9.8,-13.5,14.2,10459,10729
5.9,-5.9,-6.1,6.4,10462,10729
-30.2,30.6,3.3,3.2,10462,10708
2.7,-2.7,-3.2,3.2,10462,10803
11.6,-11.5,-5.6,6.0,10462,10836
3.4,-3.4,-3.1,3.2,10462,10802
-86.9,87.0,137.8,-160.6,10462,10468
-0.6,0.6,-0.4,0.4,10462,10843
-5.7,5.7,55.6,-66.7,10468,10459
-652.8,665.1,-23.7,10.6,10468,10708
224.9,-224.6,86.5,-95.1,10468,10330
-195.8,196.2,-90.7,53.1,10534,10681
21.4,-21.4,2.8,0.1,10534,10966
-4.9,4.9,-1.9,2.0,10534,10906
2.3,-2.3,-3.2,3.3,10586,10681
-0.3,0.3,1.0,-1.0,10586,11062
-10.4,10.5,0.5,0.4,10586,10942
48.4,-48.4,13.3,-13.3,10586,10588
-7.4,7.4,-0.5,0.8,10586,10809
-153.3,153.5,-31.4,14.3,10586,10899
2.6,-2.6,-1.3,1.4,10586,10979
17.0,-16.9,-6.4,7.2,10661,74240
-0.0,0.0,-0.0,0.0,10661,10664
-256.0,256.1,-112.8,113.6,10661,10663
119.3,-119.1,-29.5,40.1,10661,10778
-209.1,210.3,-67.5,9.5,10663,74234
-138.6,138.6,-59.1,61.2,10680,10685
-899.5,900.4,193.7,-355.6,10680,10812
-120.6,120.6,-59.9,61.2,10680,10687
-85.3,85.3,-60.2,61.2,10680,10684
162.3,-162.2,145.5,-229.5,10680,10905
-109.9,109.9,-59.6,61.2,10680,10688
-9.0,9.0,-4.9,5.0,10681,10689
-17.5,17.5,-18.9,-7.9,10681,10915
8.2,-8.1,1.1,0.2,10681,10966
1.3,-1.3,-0.0,0.0,10681,10979
-291.4,291.5,-47.6,54.7,10681,10680
-0.2,0.2,-0.0,0.0,10681,10906
10.7,-10.2,-5.3,7.7,10691,10933
10.7,-10.6,-5.0,7.1,10691,13616
25.6,-25.6,-9.1,14.1,10691,10983
8.5,-8.4,0.3,0.3,10694,10843
1.2,-1.2,3.0,-3.0,10694,10862
9.1,-8.9,0.2,0.4,10695,10843
3.1,-3.1,2.9,-2.9,10695,10862
-79.4,79.4,17.2,-14.5,10697,10699
1.2,-1.2,0.5,-0.5,10697,10700
9.5,-9.3,0.2,1.7,10697,10729
-31.7,31.7,-15.7,15.7,10697,10701
-221.9,222.6,12.0,-41.5,10701,10718
-249.3,250.2,-8.8,-3.7,10701,10979
29.4,-28.9,3.0,0.5,10703,10933
65.7,-65.6,19.5,-11.3,10703,11001
334.2,-333.3,-460.2,463.8,10707,10716
-172.4,172.4,11.7,-10.6,10707,10715
-189.6,189.7,13.3,-10.6,10707,10711
-135.9,136.0,12.4,-10.6,10707,10712
-171.1,171.2,13.7,-10.6,10707,10710
-189.3,189.4,13.0,-10.6,10707,10713
5.7,-5.7,2.1,-1.3,10708,10867
34.2,-33.4,0.0,8.0,10708,10729
-524.0,524.3,-29.0,52.3,10708,10707
26.0,-25.9,2.6,3.4,10708,10803
26.4,-26.3,2.7,3.4,10708,10802
300.4,-300.4,-87.0,0.7,10716,10717
-1446.6,1451.3,-213.4,-120.0,10716,11011
1479.3,-1470.7,-163.4,-154.4,10716,10734
-71.1,71.1,-39.3,40.3,10717,10726
-1144.8,1147.4,-210.9,27.1,10717,11074
-104.9,104.9,-38.8,40.3,10717,10724
639.3,-637.4,-372.1,-444.5,10717,10892
-71.3,71.3,-39.4,40.3,10717,10725
-82.2,82.2,-39.5,40.3,10717,10723
1024.6,-1019.7,-442.8,-273.0,10717,10861
-11.4,11.4,0.6,-0.3,10718,11047
-1.1,1.1,-2.1,2.1,10718,10979
-3.6,3.6,0.0,0.1,10718,10899
87.1,-87.1,-24.0,5.4,10718,10708
-379.9,380.0,51.1,-40.6,10718,10717
-484.6,494.8,-19.3,-6.0,10728,10748
123.9,-123.8,-72.0,48.7,10728,10369
-196.3,196.6,-68.5,81.8,10729,10728
-6.8,6.8,1.0,-0.7,10729,10925
-33.8,34.5,7.4,1.2,10729,10873
-0.2,0.2,0.2,-0.2,10729,10802
-0.5,0.5,0.2,-0.2,10729,10803
115.1,-115.0,-13.0,16.6,10730,10731
-323.9,324.5,6.5,-22.6,10730,10023
156.7,-156.2,-69.6,13.5,10730,10019
-5.4,5.4,7.9,-7.8,10731,11009
-11.5,11.7,1.7,-0.6,10731,10987
-0.5,0.5,0.3,-0.3,10731,10836
-13.9,13.9,3.0,-1.9,10731,11008
-158.0,158.0,-78.6,81.0,10734,10738
-158.0,158.0,-78.7,81.0,10734,10737
-531.4,531.9,-404.4,254.4,10734,10861
374.6,-373.1,127.3,-135.8,10735,10414
-788.2,788.6,88.4,-51.1,10735,10734
611.4,-609.7,153.9,-155.0,10735,10838
486.7,-484.6,64.3,-26.5,10735,10836
-788.2,788.6,88.4,-51.1,10735,10734
-739.3,740.8,-1152.7,1284.0,10735,10734
-64.2,64.2,4.3,-3.9,10739,10744
-80.0,80.0,4.3,-3.9,10739,10742
93.0,-92.7,-0.8,4.3,10740,10934
-475.7,476.0,18.9,2.3,10740,10739
6.1,-6.1,3.1,-2.6,10740,13302
38.3,-38.2,-10.6,14.1,10746,10906
357.4,-357.4,-42.4,-26.5,10747,11074
-333.8,333.9,30.7,-20.1,10747,10755
-293.0,293.0,25.3,-20.1,10747,10752
-323.0,323.1,28.2,-20.1,10747,10754
1255.2,-1250.3,-102.4,-377.7,10747,10916
-409.2,409.4,31.3,-20.1,10747,10750
11.6,-11.5,-0.8,1.4,10748,10873
258.0,-257.7,-16.7,3.9,10748,11075
-822.5,822.7,22.4,-2.9,10748,10747
0.0,-0.0,-0.6,0.6,10757,10857
-1.3,1.3,1.2,-1.1,10757,11070
23.3,-23.0,6.0,-4.9,10757,11035
8.2,-8.0,-1.3,2.1,10757,10836
-11.7,11.7,-3.7,3.9,10757,10928
-34.9,34.9,-6.4,6.7,10757,10756
-3.2,3.3,0.6,-0.4,10758,10917
12.7,-12.6,1.7,-1.0,10758,11037
-275.7,276.9,11.9,-42.7,10758,10917
-0.0,0.0,0.0,-0.0,10760,10764
0.7,-0.7,-0.1,0.1,10760,11048
10.5,-10.4,-2.0,3.2,10760,13492
-201.9,202.0,14.7,-14.2,10760,10762
1.5,-1.5,-0.2,0.3,10760,13229
29.2,-29.2,9.9,-9.3,10760,13302
1.6,-1.6,-1.2,1.2,10760,13593
-0.0,0.0,-0.0,0.0,10760,10763
0.0,-0.0,0.0,-0.0,10760,10765
-496.8,502.0,-102.3,39.2,10762,13621
-394.4,396.3,-143.3,135.6,10762,13667
15.7,-15.7,-2.1,2.6,10766,13431
-212.4,212.5,-47.0,56.8,10766,10768
-70.9,70.9,-12.5,-5.3,10766,11056
2.4,-2.4,-0.1,0.2,10766,10942
174.8,-174.4,-22.4,-4.7,10769,10758
403.3,-399.9,-2.6,-44.4,10769,10728
103.2,-102.3,4.7,3.4,10769,11037
-51.8,51.8,-18.9,19.9,10769,10771
-41.4,41.4,-19.3,19.9,10769,10774
-41.6,41.6,-19.1,19.9,10769,10772
