Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.1,-7.1,-0.1,0.7,10012,10019
-310.3,311.1,-30.5,20.7,10012,10987
11.5,-11.4,-0.9,1.7,10012,10731
-9.5,9.5,-0.9,1.2,10012,10987
115.3,-115.2,-7.4,-24.1,10012,10023
3.6,-3.6,0.5,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-33.9,33.9,-3.9,5.5,10023,10987
9.6,-9.5,-1.3,1.8,10023,10731
-11.9,11.9,-2.9,3.6,10057,10928
-193.2,193.3,-38.4,38.7,10057,10059
-3.6,3.6,-0.8,1.0,10057,10862
1.2,-1.2,-0.3,0.4,10057,10843
38.8,-38.6,-3.0,5.3,10057,10836
-8.3,8.3,-0.7,1.0,10057,10757
233.2,-232.6,11.1,-77.2,10059,10462
0.1,-0.1,1.2,-1.1,10078,10330
3.8,-3.8,-0.4,0.6,10078,10731
-202.0,202.3,-18.9,-49.0,10078,10838
-2.0,2.0,3.9,-3.8,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.2,8.3,1.2,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.3,-18.1,1.1,1.3,10117,10785
1.6,-1.6,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
10.9,-10.9,-7.8,8.2,10127,10731
-51.3,51.4,-108.4,77.1,10127,10730
-3.9,3.9,1.6,-1.5,10127,10459
-248.8,249.4,-117.1,100.8,10192,10813
-11.7,11.7,-2.9,3.5,10192,13667
-3.8,3.8,-7.2,7.4,10192,10934
0.4,-0.4,-0.0,0.0,10192,13264
1.6,-1.6,-0.2,0.2,10192,13324
175.1,-174.8,49.2,-64.7,10192,13180
-1.5,1.5,-0.8,0.8,10192,10953
-455.9,460.8,-102.7,17.5,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.4,-1.4,0.1,-0.1,10196,10843
-298.6,299.0,-135.0,124.6,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.8,-24.7,-0.1,1.7,10196,10836
-251.9,252.7,-14.9,-15.1,10196,10857
1.1,-1.1,-0.4,0.4,10275,10462
-8.5,8.5,-0.3,1.2,10275,10758
21.8,-21.8,-10.4,11.3,10275,10729
-2.2,2.2,-0.0,0.2,10275,11037
14.4,-14.4,16.1,-15.8,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
-369.1,371.9,-37.3,8.3,10275,10758
2.6,-2.5,-1.0,1.2,10275,10731
8.6,-8.6,4.5,-4.3,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
262.3,-261.7,108.9,-120.9,10275,10330
-503.9,507.0,-110.6,102.3,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-24.1,24.1,-4.4,4.8,10330,10459
-2.6,2.6,-0.9,1.0,10330,10369
0.9,-0.9,-2.4,2.4,10330,10729
-3.3,3.3,-1.3,1.3,10330,10427
2.0,-2.0,-2.6,2.7,10330,10836
-5.1,5.1,-12.5,12.7,10330,10462
-3.3,3.3,-2.0,2.2,10330,10432
1.2,-1.1,-1.2,1.2,10333,10729
0.2,-0.2,-0.5,0.6,10333,10462
-154.9,155.0,-39.6,28.0,10333,10427
-2.9,2.9,1.2,-1.2,10346,10459
-179.2,179.3,21.7,-21.3,10346,10353
173.6,-173.3,202.4,-211.4,10353,10330
-129.5,129.5,21.3,-30.2,10353,10468
-440.7,443.9,-81.4,74.4,10369,10893
4.8,-4.7,-1.5,1.7,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
238.8,-238.5,49.1,-56.1,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.4,3.9,-3.7,10369,10459
-4.4,4.4,0.0,0.1,10369,11037
0.2,-0.2,1.3,-1.3,10414,10459
13.5,-13.5,-2.6,3.1,10414,10836
223.8,-223.4,191.6,-202.4,10414,10353
-129.1,129.2,-96.8,81.4,10414,10838
2.5,-2.5,-1.7,1.8,10427,10729
62.2,-62.2,12.8,-12.8,10427,10429
-312.8,313.5,-47.2,25.9,10427,10728
-113.0,113.1,-133.3,126.1,10427,10275
5.6,-5.6,6.1,-6.0,10427,10459
-13.2,13.3,4.7,-4.1,10432,10966
-432.6,437.5,10.6,-17.8,10432,10701
7.5,-7.5,-0.9,1.4,10432,10836
477.3,-476.0,96.7,-102.0,10432,10462
-277.4,277.9,-167.3,153.0,10432,10735
7.4,-7.3,1.9,-1.6,10432,10462
-473.0,476.8,-132.8,108.2,10459,10893
-277.1,277.8,-69.5,54.6,10459,10728
-590.5,602.4,-34.8,20.7,10459,11075
92.0,-92.0,-62.7,51.5,10459,10333
-29.5,29.7,-1.1,6.3,10459,10697
-18.5,18.6,0.2,3.7,10459,10708
2.9,-2.9,-5.2,5.3,10459,10462
9.4,-9.4,-9.6,10.1,10459,10729
5.2,-5.2,-3.4,3.6,10462,10729
-30.1,30.6,3.3,3.3,10462,10708
2.5,-2.5,-3.6,3.7,10462,10803
11.9,-11.8,-5.5,5.9,10462,10836
3.3,-3.3,-3.6,3.7,10462,10802
-94.9,95.0,133.0,-155.7,10462,10468
-0.4,0.4,-0.5,0.5,10462,10843
-13.3,13.4,48.2,-59.3,10468,10459
-650.9,663.1,-22.5,10.0,10468,10708
222.5,-222.1,85.4,-93.9,10468,10330
-194.0,194.5,-88.8,51.6,10534,10681
21.7,-21.7,2.0,1.0,10534,10966
-5.0,5.0,-2.0,2.2,10534,10906
3.7,-3.7,-1.9,1.9,10586,10681
-0.1,0.1,1.0,-1.0,10586,11062
-10.5,10.5,0.7,0.2,10586,10942
48.4,-48.4,13.3,-13.3,10586,10588
-6.9,6.9,-0.0,0.3,10586,10809
-155.4,155.7,-33.5,16.6,10586,10899
3.1,-3.0,-1.2,1.2,10586,10979
16.8,-16.7,-6.6,7.4,10661,74240
0.0,-0.0,0.0,0.0,10661,10664
-266.8,267.0,-111.9,112.8,10661,10663
119.9,-119.6,-29.4,40.1,10661,10778
-225.6,227.0,-65.9,10.6,10663,74234
-138.6,138.6,-59.0,61.2,10680,10685
-909.5,910.4,137.1,-296.5,10680,10812
-120.6,120.6,-59.9,61.2,10680,10687
-85.3,85.3,-60.1,61.2,10680,10684
106.9,-106.9,50.0,-133.5,10680,10905
-109.9,109.9,-59.6,61.2,10680,10688
-9.0,9.0,-4.9,5.0,10681,10689
-23.2,23.2,-35.4,9.0,10681,10915
8.2,-8.1,0.8,0.5,10681,10966
1.2,-1.2,-0.4,0.4,10681,10979
-281.3,281.4,-27.4,33.9,10681,10680
-0.2,0.2,-0.1,0.1,10681,10906
10.6,-10.2,-5.2,7.7,10691,10933
10.5,-10.4,-4.9,6.9,10691,13616
26.2,-26.1,-8.3,13.5,10691,10983
8.4,-8.2,0.5,0.0,10694,10843
1.4,-1.4,3.5,-3.5,10694,10862
8.9,-8.8,0.5,0.2,10695,10843
3.2,-3.2,3.5,-3.4,10695,10862
-79.4,79.4,17.2,-14.5,10697,10699
1.2,-1.2,0.5,-0.5,10697,10700
9.2,-9.1,0.6,1.3,10697,10729
-30.8,30.8,-16.0,16.0,10697,10701
-224.4,225.1,13.2,-42.2,10701,10718
-243.9,244.7,-11.4,-1.4,10701,10979
29.6,-29.0,5.2,-1.6,10703,10933
65.8,-65.7,17.3,-9.2,10703,11001
336.8,-336.0,-455.9,459.5,10707,10716
-172.4,172.4,11.7,-10.6,10707,10715
-189.6,189.7,13.3,-10.6,10707,10711
-135.9,136.0,12.4,-10.6,10707,10712
-171.1,171.2,13.7,-10.6,10707,10710
-189.3,189.4,13.0,-10.6,10707,10713
5.6,-5.6,2.1,-1.2,10708,10867
33.6,-32.8,1.3,6.5,10708,10729
-521.3,521.6,-26.6,49.8,10708,10707
25.9,-25.9,2.3,3.6,10708,10803
26.4,-26.3,2.4,3.7,10708,10802
318.5,-318.4,-56.5,-29.1,10716,10717
-1460.8,1465.7,-254.7,-74.0,10716,11011
1478.1,-1469.4,-148.2,-164.4,10716,10734
-71.1,71.1,-39.3,40.3,10717,10726
-1163.9,1166.6,-252.5,72.8,10717,11074
-104.9,104.9,-38.8,40.3,10717,10724
631.0,-629.1,-386.0,-428.2,10717,10892
-71.3,71.3,-39.4,40.3,10717,10725
-82.2,82.2,-39.5,40.3,10717,10723
1021.2,-1016.2,-420.6,-287.4,10717,10861
-12.2,12.3,-0.4,0.8,10718,11047
-0.6,0.6,-2.3,2.4,10718,10979
-3.8,3.8,-0.1,0.3,10718,10899
82.2,-82.1,-27.9,9.3,10718,10708
-376.4,376.5,57.1,-46.7,10718,10717
-484.5,494.8,-18.6,-6.2,10728,10748
124.8,-124.6,-65.6,42.4,10728,10369
-191.9,192.1,-46.0,57.9,10729,10728
-7.2,7.2,1.1,-0.7,10729,10925
-33.3,34.1,6.0,2.5,10729,10873
-0.1,0.1,-0.5,0.5,10729,10802
-0.4,0.4,-0.5,0.5,10729,10803
114.1,-114.1,-13.0,16.5,10730,10731
-321.4,321.9,5.1,-21.2,10730,10023
155.8,-155.3,-69.2,13.5,10730,10019
-5.5,5.5,7.8,-7.7,10731,11009
-11.4,11.6,1.7,-0.5,10731,10987
-0.5,0.5,0.3,-0.3,10731,10836
-13.9,14.0,2.9,-1.8,10731,11008
-158.0,158.0,-78.6,81.0,10734,10738
-158.0,158.0,-78.7,81.0,10734,10737
-521.9,522.4,-357.9,208.3,10734,10861
369.4,-368.0,120.9,-129.7,10735,10414
-784.6,785.0,98.4,-61.1,10735,10734
607.3,-605.7,146.3,-147.5,10735,10838
487.7,-485.6,60.1,-22.0,10735,10836
-784.6,785.0,98.4,-61.1,10735,10734
-735.9,737.3,-1134.6,1263.6,10735,10734
-64.2,64.2,4.3,-3.9,10739,10744
-80.0,80.0,4.3,-3.9,10739,10742
95.9,-95.6,2.3,1.4,10740,10934
-467.5,467.8,4.8,15.8,10740,10739
6.4,-6.3,3.4,-2.9,10740,13302
38.6,-38.5,-10.6,14.2,10746,10906
365.1,-365.1,-21.8,-46.9,10747,11074
-333.8,333.9,30.8,-20.1,10747,10755
-293.0,293.0,25.3,-20.1,10747,10752
-323.0,323.1,28.2,-20.1,10747,10754
1255.6,-1250.8,-100.7,-377.8,10747,10916
-409.2,409.4,31.3,-20.1,10747,10750
11.5,-11.4,-0.6,1.2,10748,10873
256.3,-256.1,-11.7,-1.1,10748,11075
-820.6,820.8,17.5,2.0,10748,10747
-0.7,0.7,-0.2,0.2,10757,10857
-0.6,0.6,1.3,-1.3,10757,11070
26.2,-25.9,6.6,-5.2,10757,11035
7.9,-7.7,-1.1,1.8,10757,10836
-13.1,13.2,-4.3,4.6,10757,10928
-35.0,35.0,-7.5,7.8,10757,10756
-3.2,3.3,0.6,-0.4,10758,10917
12.5,-12.5,1.6,-1.0,10758,11037
-275.5,276.7,11.1,-41.8,10758,10917
0.0,0.0,0.0,0.0,10760,10764
0.5,-0.5,-0.3,0.3,10760,11048
10.2,-10.1,-2.1,3.2,10760,13492
-196.5,196.6,17.0,-16.5,10760,10762
1.4,-1.4,-0.3,0.3,10760,13229
26.9,-26.9,7.8,-7.3,10760,13302
1.3,-1.3,-1.3,1.3,10760,13593
0.0,0.0,-0.0,0.0,10760,10763
0.0,-0.0,0.0,-0.0,10760,10765
-452.8,457.1,-70.2,0.4,10762,13621
-394.9,396.9,-140.2,133.2,10762,13667
16.1,-16.1,-1.9,2.4,10766,13431
-212.4,212.5,-47.0,56.8,10766,10768
-77.6,77.6,-16.0,-1.6,10766,11056
2.6,-2.6,-0.1,0.2,10766,10942
174.8,-174.4,-21.4,-5.6,10769,10758
403.2,-399.9,-3.4,-43.4,10769,10728
102.4,-101.5,4.6,3.3,10769,11037
-51.8,51.8,-18.9,19.9,10769,10771
-41.4,41.4,-19.3,19.9,10769,10774
-41.6,41.6,-19.1,19.9,10769,10772
-13.7,13.7,-3.1,4.9,10776,10794
2.3,-2.3,-1.5,1.6,10776,10785
-7.7,7.9,2.0,-0.8,10778,77253
-8.0,8.2,2.0,-0.9,10778,10961
-21.1,21.3,8.9,-7.9,10778,74240
-25.9,26.0,3.2,-1.1,10778,74207
-13.6,13.7,2.9,-1.9,10778,10870
-21.3,21.7,3.6,-1.3,10778,10875
-4.3,4.4,1.5,-1.0,10778,10789
-1.8,1.8,0.8,-0.7,10778,11054
22.3,-22.3,-0.8,1.8,10782,11035
10.7,-10.7,-0.3,1.0,10783,11035
-274.1,274.3,150.9,-149.8,10784,10786
0.0,0.0,0.0,-0.0,10784,10787
315.0,-314.7,-157.0,158.3,10784,10788
-65.4,65.9,1.8,9.2,10785,10893
-46.9,47.8,11.5,-6.0,10785,11037
-47.7,47.8,-18.7,19.5,10785,10923
-19.2,19.2,-6.1,6.2,10785,10784
-21.5,22.0,2.1,1.3,10785,10794
-28.1,28.2,3.5,-2.7,10785,10887
-1.6,1.6,0.5,-0.5,10785,11027
-274.3,274.8,149.8,-157.1,10786,11034
12.8,-12.7,-2.0,2.7,10789,11054
5.1,-5.1,-2.9,3.0,10789,74207
-58.2,58.2,-21.0,22.4,10789,10791
11.4,-11.3,-2.5,3.2,10789,74240
13.9,-13.9,3.2,-3.2,10789,10792
-77.9,77.9,-66.1,66.3,10789,10793
41.5,-41.4,-4.7,-46.9,10793,10663
-82.7,82.8,-39.4,42.5,10794,10797
-6.3,6.3,-0.0,0.1,10794,10893
-51.3,51.4,44.2,-44.1,10794,10799
8.6,-8.5,-1.1,2.0,10798,10893
253.1,-252.6,36.4,-55.2,10799,10117
0.7,-0.7,0.6,-0.6,10800,10957
-1.5,1.5,0.4,-0.4,10800,13574
-12.9,13.1,2.5,-1.0,10800,13661
-46.1,46.3,-3.0,-0.3,10800,13458
-2.1,2.1,-0.7,0.8,10800,13530
2.7,-2.7,1.1,-0.9,10800,13621
-0.3,0.3,0.7,-0.6,10800,13662
2.7,-2.7,0.7,-0.6,10800,10933
5.0,-5.0,18.3,-17.9,10800,13516
-3.7,3.8,-0.6,0.7,10800,13634
88.5,-87.9,25.2,-27.0,10800,10933
5.8,-5.7,-0.4,0.9,10800,13396
38.1,-38.0,-3.4,6.5,10806,10917
4.7,-4.7,-1.3,1.4,10807,10917
-1189.7,1191.3,-299.3,441.6,10808,10811
1159.3,-1156.4,-175.8,189.5,10808,10812
-5.4,5.5,0.4,-0.1,10809,13431
3.0,-3.0,1.7,-1.6,10809,13471
-2.5,2.5,-0.0,0.1,10809,13464
12.3,-12.2,-1.5,2.1,10809,10906
-1.3,1.3,0.1,-0.1,10809,10974
-114.5,114.6,-14.2,-27.6,10809,10974
-20.5,20.5,1.8,-0.9,10809,10942
-30.4,30.4,-11.0,11.1,10809,10808
32.1,-32.0,10.9,-9.4,10809,11062
246.0,-245.9,107.0,-291.0,10812,13470
-389.7,390.6,-140.2,141.3,10813,10740
12.7,-12.6,6.8,-6.1,10813,13302
90.6,-90.5,25.7,-39.8,10813,10953
2.6,-2.6,0.4,-0.3,10813,13324
8.6,-8.5,4.5,-4.0,10817,11054
-25.4,25.4,-13.3,13.3,10817,10819
64.6,-64.5,-22.7,-42.4,10819,11026
-135.0,135.0,-9.9,11.5,10824,10830
-88.1,88.1,-10.7,11.5,10824,10833
137.9,-137.9,-25.5,27.3,10824,10825
-75.6,75.6,-11.0,11.5,10824,10834
-75.2,75.2,-10.7,11.5,10824,10829
483.1,-482.2,-408.3,412.9,10824,10835
-135.0,135.0,-10.4,11.5,10824,10832
-106.1,106.2,-10.3,11.5,10824,10831
15.5,-15.4,-2.5,2.8,10825,74214
-73.7,73.8,-25.0,-4.9,10825,74217
-2.8,2.8,0.6,-0.5,10825,77253
-2.8,2.9,0.8,-0.6,10825,77272
119.7,-119.4,30.3,-61.5,10825,10793
-34.2,34.2,1.5,0.2,10836,10838
-10.7,10.9,0.9,0.3,10836,10928
-60.4,60.8,10.5,-8.3,10836,10843
-31.0,31.2,2.3,0.7,10836,10857
-11.5,11.6,0.5,0.6,10836,10862
-5.1,5.1,0.8,-0.5,10836,10998
-264.8,265.2,-25.7,15.3,10838,10196
324.5,-323.5,100.7,-111.0,10838,10127
-158.2,158.4,-30.1,9.2,10842,10862
-39.3,39.8,5.4,-3.0,10843,10862
-28.6,28.6,14.3,-13.6,10843,10998
-176.8,176.9,-31.7,39.9,10843,10842
-3.5,3.5,0.4,-0.2,10843,10857
-83.4,83.4,5.7,-4.9,10844,10849
-99.0,99.1,5.9,-4.9,10844,10852
446.3,-445.9,-20.2,22.3,10844,10855
-80.3,80.4,5.6,-4.9,10844,10851
-100.5,100.5,6.1,-4.9,10844,10847
-87.3,87.3,6.1,-4.9,10844,10850
-78.5,78.5,5.6,-4.9,10844,10848
4.1,-4.1,-1.5,1.6,10845,10974
-3.3,3.3,-2.0,2.1,10845,13464
-28.0,28.0,-49.3,49.4,10845,10854
28.8,-28.7,4.6,-2.7,10845,11062
-1.6,1.6,-0.2,0.2,10845,13431
-82.8,82.8,15.4,-14.8,10845,10844
105.5,-105.4,-47.8,31.9,10854,10974
-1030.5,1031.8,18.9,-151.2,10855,10941
-320.5,320.5,95.7,-89.0,10856,10860
-240.5,240.6,-68.3,68.9,10856,10861
-0.1,0.1,-0.2,0.2,10857,10862
-560.6,560.9,51.5,-27.4,10857,10856
-292.6,293.0,-119.4,110.4,10857,10928
