Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-312.4,313.2,-30.3,20.4,10012,10987
11.6,-11.5,-0.9,1.7,10012,10731
-9.6,9.6,-0.9,1.2,10012,10987
116.2,-116.1,-7.8,-23.8,10012,10023
3.7,-3.7,0.4,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.1,34.2,-3.9,5.5,10023,10987
9.6,-9.6,-1.3,1.9,10023,10731
-12.5,12.5,-2.4,3.1,10057,10928
-192.1,192.1,-39.0,39.4,10057,10059
-4.1,4.1,-0.8,1.0,10057,10862
1.0,-1.0,-0.3,0.3,10057,10843
39.1,-38.9,-3.5,5.8,10057,10836
-9.4,9.4,-0.4,0.8,10057,10757
243.7,-243.1,8.6,-74.4,10059,10462
0.1,-0.1,1.2,-1.2,10078,10330
3.8,-3.8,-0.4,0.5,10078,10731
-203.6,204.0,-19.3,-49.0,10078,10838
-1.8,1.8,4.1,-4.0,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.3,8.3,1.3,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.6,-18.4,0.4,2.0,10117,10785
1.5,-1.5,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
11.0,-11.0,-7.7,8.1,10127,10731
-52.1,52.2,-107.6,76.1,10127,10730
-3.7,3.7,1.9,-1.8,10127,10459
-222.6,223.0,-118.5,100.5,10192,10813
-11.8,11.8,-3.6,4.3,10192,13667
-2.6,2.6,-7.5,7.6,10192,10934
0.5,-0.5,-0.1,0.1,10192,13264
1.7,-1.7,-0.2,0.3,10192,13324
191.4,-191.1,48.7,-64.0,10192,13180
-1.3,1.3,-0.7,0.8,10192,10953
-522.3,528.6,-78.8,9.8,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.2,-1.2,0.1,-0.1,10196,10843
-294.8,295.2,-143.5,133.0,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.7,-24.6,-0.0,1.6,10196,10836
-263.2,264.0,-6.6,-22.8,10196,10857
1.0,-1.0,-0.5,0.5,10275,10462
-8.5,8.5,-0.3,1.1,10275,10758
22.9,-22.8,-17.1,18.4,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.2,-14.2,15.9,-15.7,10275,10459
0.5,-0.5,0.3,-0.3,10275,10468
-368.6,371.4,-35.9,6.6,10275,10758
2.5,-2.5,-1.1,1.2,10275,10731
8.4,-8.4,4.3,-4.0,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
255.6,-255.1,102.5,-115.0,10275,10330
-503.3,506.4,-106.9,98.3,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-23.4,23.4,-3.7,4.0,10330,10459
-2.5,2.5,-0.9,0.9,10330,10369
1.0,-1.0,-3.2,3.4,10330,10729
-3.2,3.2,-1.1,1.2,10330,10427
1.8,-1.8,-2.6,2.8,10330,10836
-5.7,5.7,-12.9,13.1,10330,10462
-3.4,3.4,-2.1,2.3,10330,10432
1.2,-1.2,-1.7,1.8,10333,10729
0.2,-0.2,-0.6,0.6,10333,10462
-153.7,153.8,-36.9,25.2,10333,10427
-2.7,2.7,1.4,-1.4,10346,10459
-180.3,180.4,21.6,-21.2,10346,10353
180.9,-180.7,209.2,-218.0,10353,10330
-127.9,128.0,24.0,-33.0,10353,10468
-441.1,444.2,-81.4,74.3,10369,10893
4.9,-4.8,-2.6,2.9,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
237.1,-236.8,44.1,-51.2,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.3,3.8,-3.6,10369,10459
-4.3,4.3,0.0,0.1,10369,11037
0.3,-0.3,1.4,-1.4,10414,10459
13.2,-13.2,-2.6,3.1,10414,10836
233.9,-233.4,201.5,-211.9,10414,10353
-134.9,135.1,-100.8,85.5,10414,10838
2.6,-2.6,-2.6,2.8,10427,10729
62.2,-62.2,12.8,-12.8,10427,10429
-311.2,311.8,-39.6,18.1,10427,10728
-114.1,114.1,-137.3,130.1,10427,10275
5.5,-5.5,5.7,-5.7,10427,10459
-14.9,15.0,5.8,-5.0,10432,10966
-434.1,439.0,11.6,-19.1,10432,10701
7.5,-7.4,-0.9,1.4,10432,10836
482.6,-481.2,103.4,-108.6,10432,10462
