Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-311.1,311.9,-30.7,20.9,10012,10987
11.5,-11.5,-0.9,1.7,10012,10731
-9.5,9.5,-0.9,1.2,10012,10987
115.7,-115.5,-7.3,-24.3,10012,10023
3.7,-3.6,0.5,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.0,34.0,-4.0,5.5,10023,10987
9.6,-9.5,-1.3,1.8,10023,10731
-12.4,12.4,-2.8,3.5,10057,10928
-191.4,191.5,-38.8,39.2,10057,10059
-4.1,4.1,-0.7,0.9,10057,10862
1.0,-1.0,-0.3,0.3,10057,10843
38.9,-38.8,-3.1,5.4,10057,10836
-9.3,9.3,-0.5,0.9,10057,10757
242.6,-241.9,8.3,-73.9,10059,10462
0.1,-0.1,1.2,-1.1,10078,10330
3.8,-3.8,-0.4,0.6,10078,10731
-202.7,203.1,-18.9,-49.1,10078,10838
-1.8,1.8,3.9,-3.8,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.3,8.3,1.3,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.6,-18.4,0.4,2.1,10117,10785
1.5,-1.5,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
10.9,-10.9,-7.8,8.2,10127,10731
-51.5,51.6,-109.0,77.6,10127,10730
-3.7,3.7,1.6,-1.5,10127,10459
-218.3,218.7,-105.4,87.1,10192,10813
-11.7,11.7,-3.7,4.4,10192,13667
-2.5,2.5,-6.7,6.9,10192,10934
0.5,-0.5,-0.1,0.1,10192,13264
1.7,-1.7,-0.2,0.3,10192,13324
192.2,-192.0,43.4,-58.7,10192,13180
-1.3,1.3,-0.7,0.8,10192,10953
-529.4,535.9,-81.3,15.4,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.2,-1.2,0.1,-0.1,10196,10843
-293.5,293.9,-138.3,127.9,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.6,-24.5,-0.0,1.6,10196,10836
-262.1,263.0,-10.3,-19.0,10196,10857
1.0,-1.0,-0.4,0.4,10275,10462
-8.4,8.5,-0.3,1.1,10275,10758
21.9,-21.9,-10.4,11.3,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.3,-14.3,16.0,-15.8,10275,10459
0.5,-0.5,0.3,-0.3,10275,10468
-367.9,370.6,-37.1,7.7,10275,10758
2.5,-2.5,-1.0,1.2,10275,10731
8.4,-8.4,4.5,-4.3,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
256.3,-255.8,109.0,-121.2,10275,10330
-502.1,505.2,-109.8,101.2,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-23.4,23.4,-4.5,4.8,10330,10459
-2.5,2.5,-0.9,1.0,10330,10369
0.9,-0.9,-2.4,2.5,10330,10729
-3.2,3.2,-1.3,1.3,10330,10427
1.8,-1.8,-2.5,2.6,10330,10836
-5.6,5.6,-12.5,12.7,10330,10462
-3.4,3.4,-2.1,2.2,10330,10432
1.2,-1.2,-1.2,1.2,10333,10729
0.2,-0.2,-0.5,0.5,10333,10462
-154.1,154.2,-39.3,27.7,10333,10427
-2.7,2.7,1.2,-1.2,10346,10459
-179.8,179.9,21.7,-21.4,10346,10353
179.4,-179.2,202.7,-211.6,10353,10330
-127.8,127.9,21.0,-30.0,10353,10468
-440.0,443.1,-81.9,74.6,10369,10893
4.8,-4.7,-1.5,1.7,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
237.2,-236.9,49.5,-56.6,10369,10275
