Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.1,-7.1,-0.1,0.7,10012,10019
-310.1,310.9,-30.5,20.6,10012,10987
11.5,-11.4,-0.9,1.7,10012,10731
-9.5,9.5,-0.9,1.2,10012,10987
115.3,-115.1,-7.4,-24.1,10012,10023
3.6,-3.6,0.5,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-33.9,33.9,-3.9,5.5,10023,10987
9.6,-9.5,-1.3,1.8,10023,10731
-11.8,11.8,-3.0,3.7,10057,10928
-193.6,193.7,-38.4,38.8,10057,10059
-3.5,3.5,-0.8,0.9,10057,10862
1.3,-1.3,-0.3,0.4,10057,10843
38.7,-38.6,-3.0,5.2,10057,10836
-8.1,8.2,-0.7,1.0,10057,10757
231.5,-230.9,11.6,-77.7,10059,10462
0.1,-0.1,1.1,-1.1,10078,10330
3.8,-3.8,-0.4,0.6,10078,10731
-201.8,202.2,-18.9,-49.0,10078,10838
-2.0,2.0,3.9,-3.8,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.3,8.3,1.2,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.3,-18.1,1.1,1.3,10117,10785
1.6,-1.6,-1.7,1.7,10127,10836
-0.5,0.5,0.6,-0.6,10127,10330
10.9,-10.9,-7.7,8.1,10127,10731
-51.3,51.4,-108.3,77.0,10127,10730
-4.0,4.0,1.6,-1.5,10127,10459
-254.7,255.3,-113.5,97.5,10192,10813
-11.7,11.8,-2.7,3.3,10192,13667
-4.1,4.1,-7.0,7.2,10192,10934
0.3,-0.3,-0.0,0.0,10192,13264
1.6,-1.5,-0.1,0.2,10192,13324
171.7,-171.5,52.9,-68.4,10192,13180
-1.5,1.5,-0.8,0.8,10192,10953
-441.8,446.4,-120.0,31.0,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.4,-1.4,0.1,-0.1,10196,10843
-299.5,299.9,-134.2,123.9,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.8,-24.7,-0.1,1.7,10196,10836
-250.0,250.8,-15.8,-14.3,10196,10857
1.1,-1.1,-0.4,0.4,10275,10462
-8.5,8.5,-0.3,1.2,10275,10758
21.8,-21.8,-10.4,11.3,10275,10729
-2.2,2.2,-0.1,0.2,10275,11037
14.5,-14.4,16.1,-15.9,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
-369.3,372.1,-37.3,8.5,10275,10758
2.6,-2.6,-1.0,1.2,10275,10731
8.6,-8.6,4.5,-4.3,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
263.3,-262.7,109.4,-121.3,10275,10330
-504.1,507.3,-111.0,102.9,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-24.2,24.2,-4.5,4.8,10330,10459
-2.6,2.6,-0.9,1.0,10330,10369
0.9,-0.9,-2.4,2.4,10330,10729
-3.3,3.3,-1.3,1.3,10330,10427
2.0,-2.0,-2.6,2.7,10330,10836
-5.0,5.0,-12.5,12.7,10330,10462
-3.3,3.3,-2.0,2.2,10330,10432
1.2,-1.1,-1.2,1.2,10333,10729
0.2,-0.2,-0.5,0.5,10333,10462
-155.0,155.1,-39.7,28.2,10333,10427
-2.9,2.9,1.2,-1.2,10346,10459
-179.1,179.2,21.7,-21.3,10346,10353
172.5,-172.3,202.1,-211.1,10353,10330
-129.8,129.8,21.3,-30.2,10353,10468
-440.9,444.0,-81.8,74.9,10369,10893
4.8,-4.7,-1.5,1.7,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
239.1,-238.8,49.3,-56.3,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.4,3.9,-3.7,10369,10459
-4.4,4.4,-0.0,0.2,10369,11037
0.2,-0.2,1.3,-1.3,10414,10459
13.6,-13.5,-2.6,3.1,10414,10836
222.4,-221.9,191.2,-202.1,10414,10353
