Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-311.0,311.8,-30.7,20.8,10012,10987
11.5,-11.4,-0.9,1.7,10012,10731
-9.5,9.5,-0.9,1.2,10012,10987
115.6,-115.4,-7.3,-24.3,10012,10023
3.6,-3.6,0.5,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.0,34.0,-4.0,5.5,10023,10987
9.6,-9.5,-1.3,1.8,10023,10731
-12.3,12.3,-2.8,3.5,10057,10928
-191.8,191.8,-39.0,39.4,10057,10059
-4.0,4.0,-0.7,0.8,10057,10862
1.1,-1.1,-0.3,0.3,10057,10843
38.9,-38.7,-3.0,5.3,10057,10836
-9.1,9.1,-0.5,0.8,10057,10757
240.7,-240.1,8.6,-74.3,10059,10462
0.1,-0.1,1.2,-1.1,10078,10330
3.8,-3.8,-0.4,0.6,10078,10731
-202.6,202.9,-18.9,-49.1,10078,10838
-1.8,1.8,3.9,-3.8,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.3,8.3,1.3,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.6,-18.4,0.4,2.1,10117,10785
1.5,-1.5,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
10.9,-10.9,-7.8,8.2,10127,10731
-51.5,51.6,-108.9,77.5,10127,10730
-3.7,3.7,1.6,-1.5,10127,10459
-225.3,225.8,-112.1,94.5,10192,10813
-11.6,11.6,-3.7,4.3,10192,13667
-2.8,2.8,-7.0,7.2,10192,10934
0.5,-0.5,-0.1,0.1,10192,13264
1.7,-1.7,-0.2,0.3,10192,13324
186.0,-185.8,40.8,-56.0,10192,13180
-1.3,1.3,-0.8,0.8,10192,10953
-506.1,512.1,-68.6,-2.0,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.2,-1.2,0.2,-0.1,10196,10843
-294.6,295.0,-137.8,127.3,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.6,-24.5,-0.0,1.5,10196,10836
-260.1,260.9,-11.1,-18.3,10196,10857
1.0,-1.0,-0.4,0.4,10275,10462
-8.4,8.5,-0.3,1.1,10275,10758
21.9,-21.8,-10.4,11.3,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.3,-14.3,16.0,-15.8,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
-368.1,370.9,-37.0,7.7,10275,10758
2.5,-2.5,-1.0,1.2,10275,10731
8.4,-8.4,4.5,-4.3,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
257.3,-256.8,109.1,-121.4,10275,10330
-502.3,505.4,-110.2,101.6,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-23.5,23.5,-4.5,4.8,10330,10459
-2.5,2.5,-0.9,1.0,10330,10369
0.9,-0.9,-2.4,2.5,10330,10729
-3.2,3.2,-1.3,1.3,10330,10427
1.8,-1.8,-2.5,2.6,10330,10836
-5.5,5.5,-12.5,12.7,10330,10462
-3.4,3.4,-2.0,2.2,10330,10432
1.2,-1.2,-1.2,1.2,10333,10729
0.2,-0.2,-0.5,0.5,10333,10462
-154.2,154.3,-39.4,27.8,10333,10427
-2.7,2.7,1.2,-1.2,10346,10459
-179.7,179.8,21.7,-21.4,10346,10353
178.4,-178.1,202.5,-211.4,10353,10330
-128.1,128.2,21.0,-29.9,10353,10468
-440.0,443.2,-82.1,74.9,10369,10893
4.8,-4.7,-1.5,1.7,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
237.5,-237.2,49.6,-56.6,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.4,3.9,-3.7,10369,10459
-4.3,4.3,0.0,0.1,10369,11037
0.3,-0.3,1.3,-1.3,10414,10459
13.2,-13.2,-2.5,3.0,10414,10836
230.5,-230.0,191.4,-202.1,10414,10353
-133.0,133.1,-96.4,81.1,10414,10838
2.5,-2.5,-1.7,1.9,10427,10729
62.2,-62.2,12.8,-12.8,10427,10429
-312.1,312.7,-47.3,25.9,10427,10728
-113.3,113.3,-133.2,126.0,10427,10275
5.5,-5.5,6.0,-6.0,10427,10459
-14.5,14.6,5.3,-4.6,10432,10966
-432.2,437.1,7.9,-15.6,10432,10701
7.4,-7.4,-0.9,1.3,10432,10836
479.6,-478.3,98.4,-103.7,10432,10462
-279.3,279.8,-167.1,152.8,10432,10735
7.4,-7.4,1.9,-1.7,10432,10462
-471.8,475.5,-133.6,108.5,10459,10893
-275.9,276.6,-69.4,54.4,10459,10728
-588.9,600.7,-35.3,19.7,10459,11075
93.1,-93.1,-62.5,51.3,10459,10333
-29.7,29.9,-1.2,6.5,10459,10697
-18.5,18.6,0.2,3.7,10459,10708
2.6,-2.6,-5.2,5.3,10459,10462
9.5,-9.4,-9.6,10.1,10459,10729
5.5,-5.5,-3.5,3.6,10462,10729
-30.0,30.5,3.2,3.3,10462,10708
2.6,-2.6,-3.4,3.5,10462,10803
11.5,-11.5,-5.3,5.7,10462,10836
3.4,-3.4,-3.4,3.6,10462,10802
-87.5,87.6,131.4,-154.3,10462,10468
-0.6,0.6,-0.4,0.4,10462,10843
-7.1,7.1,47.8,-58.9,10468,10459
-650.3,662.5,-24.3,10.9,10468,10708
223.9,-223.6,85.7,-94.3,10468,10330
-194.9,195.3,-90.0,52.6,10534,10681
21.2,-21.2,2.6,0.3,10534,10966
-4.9,4.9,-1.9,2.1,10534,10906
2.4,-2.4,-2.7,2.7,10586,10681
-0.1,0.1,0.7,-0.7,10586,11062
-10.0,10.1,0.9,-0.0,10586,10942
48.4,-48.4,13.3,-13.3,10586,10588
-7.0,7.0,-0.7,1.0,10586,10809
-154.2,154.5,-31.7,14.7,10586,10899
2.6,-2.6,-1.3,1.4,10586,10979
17.0,-17.0,-6.4,7.2,10661,74240
0.0,0.0,0.0,0.0,10661,10664
-252.5,252.7,-113.5,114.3,10661,10663
119.5,-119.3,-29.0,39.7,10661,10778
-208.1,209.4,-67.8,9.6,10663,74234
-138.6,138.6,-59.1,61.2,10680,10685
-859.1,859.8,80.7,-245.5,10680,10812
-120.6,120.6,-59.9,61.2,10680,10687
-85.3,85.3,-60.2,61.2,10680,10684
138.9,-138.8,113.1,-196.9,10680,10905
-109.9,109.9,-59.6,61.2,10680,10688
-9.0,9.0,-4.9,5.0,10681,10689
-19.7,19.8,-27.8,1.1,10681,10915
8.1,-8.0,1.0,0.2,10681,10966
1.2,-1.2,-0.2,0.2,10681,10979
-287.7,287.8,-37.3,44.1,10681,10680
-0.2,0.2,-0.0,0.0,10681,10906
10.7,-10.2,-5.3,7.7,10691,10933
10.8,-10.7,-5.1,7.1,10691,13616
25.5,-25.5,-9.1,14.1,10691,10983
8.5,-8.4,0.5,0.0,10694,10843
1.2,-1.2,3.9,-3.9,10694,10862
9.1,-8.9,0.5,0.2,10695,10843
3.1,-3.1,3.9,-3.8,10695,10862
-79.4,79.4,17.2,-14.5,10697,10699
1.2,-1.2,0.5,-0.5,10697,10700
9.3,-9.2,0.6,1.2,10697,10729
-31.2,31.2,-16.2,16.2,10697,10701
-222.1,222.7,14.2,-43.6,10701,10718
-246.3,247.1,-14.8,2.1,10701,10979
29.5,-28.9,2.2,1.3,10703,10933
65.9,-65.8,20.3,-12.0,10703,11001
335.5,-334.6,-457.3,460.9,10707,10716
-172.4,172.4,11.7,-10.6,10707,10715
-189.6,189.7,13.3,-10.6,10707,10711
-135.9,136.0,12.4,-10.6,10707,10712
-171.1,171.2,13.7,-10.6,10707,10710
-189.3,189.4,13.0,-10.6,10707,10713
5.7,-5.6,2.1,-1.3,10708,10867
33.6,-32.9,1.3,6.4,10708,10729
-522.7,523.0,-27.1,50.3,10708,10707
25.9,-25.8,2.4,3.5,10708,10803
26.3,-26.3,2.5,3.6,10708,10802
307.9,-307.8,-77.7,-8.3,10716,10717
-1443.8,1448.5,-235.9,-96.9,10716,11011
1470.4,-1461.8,-147.3,-169.7,10716,10734
-71.1,71.1,-39.3,40.3,10717,10726
-1145.4,1148.0,-232.4,49.6,10717,11074
-104.9,104.9,-38.8,40.3,10717,10724
635.8,-633.8,-378.5,-436.9,10717,10892
-71.3,71.3,-39.4,40.3,10717,10725
-82.2,82.2,-39.5,40.3,10717,10723
1014.9,-1010.0,-417.8,-294.8,10717,10861
-11.2,11.3,0.1,0.2,10718,11047
-0.9,0.9,-2.7,2.7,10718,10979
-3.5,3.5,-0.1,0.2,10718,10899
85.1,-85.1,-24.6,6.0,10718,10708
-378.3,378.4,55.0,-44.5,10718,10717
-483.5,493.7,-18.7,-7.1,10728,10748
124.8,-124.7,-65.9,42.6,10728,10369
-192.0,192.2,-46.1,58.0,10729,10728
-7.2,7.2,1.1,-0.7,10729,10925
-33.2,34.0,5.9,2.5,10729,10873
-0.1,0.1,-0.5,0.5,10729,10802
-0.4,0.4,-0.5,0.5,10729,10803
114.5,-114.4,-12.9,16.5,10730,10731
-322.1,322.7,4.8,-20.9,10730,10023
156.1,-155.6,-69.4,13.5,10730,10019
-5.4,5.4,7.8,-7.7,10731,11009
-11.4,11.6,1.7,-0.5,10731,10987
-0.5,0.5,0.3,-0.3,10731,10836
-13.9,14.0,2.9,-1.8,10731,11008
-158.0,158.0,-78.6,81.0,10734,10738
-158.0,158.0,-78.7,81.0,10734,10737
-528.2,528.6,-358.4,208.7,10734,10861
372.5,-371.0,121.4,-130.0,10735,10414
-784.1,784.5,96.9,-59.7,10735,10734
608.4,-606.7,147.5,-148.7,10735,10838
483.9,-481.9,62.1,-24.7,10735,10836
-784.1,784.5,96.9,-59.7,10735,10734
-735.5,736.9,-1138.4,1267.7,10735,10734
-64.2,64.2,-30.2,30.7,10739,10744
-80.0,80.0,-30.2,30.7,10739,10742
91.7,-91.4,-1.2,4.7,10740,10934
-463.7,464.0,44.2,-23.7,10740,10739
6.0,-6.0,3.1,-2.6,10740,13302
38.4,-38.3,-10.6,14.1,10746,10906
358.9,-358.8,-32.0,-36.9,10747,11074
-333.8,333.9,30.7,-20.1,10747,10755
-293.0,293.0,25.3,-20.1,10747,10752
-323.0,323.1,28.2,-20.1,10747,10754
1252.4,-1247.6,-102.1,-378.0,10747,10916
-409.2,409.4,31.3,-20.1,10747,10750
11.5,-11.4,-0.6,1.2,10748,10873
258.4,-258.1,-14.3,1.5,10748,11075
-821.7,821.9,20.9,-1.4,10748,10747
0.0,-0.0,-0.4,0.4,10757,10857
-1.3,1.3,1.3,-1.2,10757,11070
23.3,-23.1,6.5,-5.4,10757,11035
8.2,-8.0,-1.2,2.0,10757,10836
-11.8,11.8,-4.7,4.9,10757,10928
-34.6,34.6,-6.4,6.7,10757,10756
-3.2,3.2,0.6,-0.4,10758,10917
12.7,-12.6,1.6,-1.0,10758,11037
-275.1,276.3,11.5,-42.3,10758,10917
0.0,0.0,0.0,0.0,10760,10764
0.7,-0.7,-0.1,0.1,10760,11048
10.5,-10.3,-2.0,3.2,10760,13492
-200.6,200.7,14.5,-14.0,10760,10762
1.5,-1.5,-0.2,0.3,10760,13229
29.1,-29.1,10.1,-9.4,10760,13302
1.6,-1.6,-1.3,1.4,10760,13593
0.0,0.0,0.0,0.0,10760,10763
0.0,0.0,0.0,0.0,10760,10765
-498.5,503.8,-104.6,43.3,10762,13621
-388.5,390.4,-142.1,134.1,10762,13667
15.8,-15.7,-2.3,2.8,10766,13431
-212.4,212.5,-47.0,56.8,10766,10768
-71.6,71.6,-9.0,-8.8,10766,11056
2.4,-2.3,0.1,-0.0,10766,10942
174.5,-174.1,-21.6,-5.4,10769,10758
402.4,-399.0,-4.2,-43.0,10769,10728
103.1,-102.2,4.6,3.4,10769,11037
-51.8,51.8,-18.9,19.9,10769,10771
-41.4,41.4,-19.3,19.9,10769,10774
-41.6,41.6,-19.1,19.9,10769,10772
-13.8,13.9,-2.9,4.7,10776,10794
2.3,-2.3,-1.7,1.9,10776,10785
-7.0,7.1,1.8,-0.8,10778,77253
-8.1,8.4,2.0,-0.9,10778,10961
