Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-311.6,312.4,-30.1,20.2,10012,10987
11.6,-11.5,-0.9,1.7,10012,10731
-9.5,9.6,-0.9,1.2,10012,10987
116.0,-115.8,-7.9,-23.7,10012,10023
3.7,-3.7,0.4,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.1,34.1,-3.9,5.4,10023,10987
9.6,-9.6,-1.3,1.9,10023,10731
-12.1,12.1,-2.6,3.2,10057,10928
-193.5,193.5,-39.5,39.9,10057,10059
-3.7,3.7,-0.6,0.7,10057,10862
1.2,-1.2,-0.2,0.3,10057,10843
39.0,-38.8,-3.2,5.5,10057,10836
-8.6,8.6,-0.3,0.6,10057,10757
236.3,-235.7,10.2,-76.4,10059,10462
0.1,-0.1,1.2,-1.2,10078,10330
3.8,-3.8,-0.4,0.5,10078,10731
-203.0,203.4,-19.3,-49.0,10078,10838
-1.9,1.9,4.1,-4.0,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.2,8.3,1.3,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.8,3.8,0.8,-0.4,10117,10917
18.6,-18.4,0.4,2.1,10117,10785
1.6,-1.6,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
10.9,-10.9,-7.7,8.1,10127,10731
-52.0,52.1,-107.1,75.6,10127,10730
-3.8,3.8,1.8,-1.7,10127,10459
-245.2,245.7,-122.0,105.6,10192,10813
-11.8,11.8,-2.7,3.3,10192,13667
-3.7,3.7,-6.9,7.1,10192,10934
0.4,-0.4,-0.0,0.0,10192,13264
1.6,-1.6,-0.1,0.2,10192,13324
175.2,-175.0,49.6,-65.0,10192,13180
-1.5,1.5,-0.9,0.9,10192,10953
-458.7,463.7,-106.5,22.1,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.3,-1.3,0.2,-0.2,10196,10843
-298.9,299.3,-140.7,130.3,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.9,-24.8,0.1,1.5,10196,10836
-255.0,255.8,-10.4,-19.5,10196,10857
1.1,-1.1,-0.5,0.5,10275,10462
-8.5,8.5,-0.3,1.1,10275,10758
22.8,-22.8,-17.1,18.3,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.3,-14.3,16.0,-15.8,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
-369.5,372.3,-35.6,6.6,10275,10758
2.5,-2.5,-1.0,1.2,10275,10731
8.5,-8.5,4.3,-4.1,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
259.6,-259.1,103.6,-115.9,10275,10330
