Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-311.4,312.2,-30.0,20.1,10012,10987
11.6,-11.5,-0.9,1.7,10012,10731
-9.5,9.6,-0.9,1.2,10012,10987
115.9,-115.7,-8.0,-23.6,10012,10023
3.7,-3.7,0.4,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.0,34.1,-3.9,5.4,10023,10987
9.6,-9.5,-1.4,1.9,10023,10731
-11.9,11.9,-2.6,3.3,10057,10928
-194.0,194.1,-39.2,39.6,10057,10059
-3.6,3.6,-0.7,0.8,10057,10862
1.3,-1.3,-0.3,0.3,10057,10843
38.9,-38.8,-3.2,5.5,10057,10836
-8.3,8.3,-0.4,0.7,10057,10757
233.5,-232.9,11.2,-77.5,10059,10462
0.1,-0.1,1.2,-1.2,10078,10330
3.8,-3.8,-0.4,0.5,10078,10731
-202.8,203.2,-19.2,-48.9,10078,10838
-2.0,2.0,4.1,-4.0,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.2,8.3,1.3,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.8,3.8,0.8,-0.4,10117,10917
18.6,-18.4,0.4,2.1,10117,10785
1.6,-1.6,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
10.9,-10.9,-7.7,8.1,10127,10731
-51.9,52.1,-106.9,75.4,10127,10730
-3.9,3.9,1.8,-1.7,10127,10459
-255.3,255.9,-124.6,108.9,10192,10813
-11.8,11.8,-2.4,3.0,10192,13667
-4.1,4.1,-7.2,7.4,10192,10934
0.3,-0.3,-0.0,0.0,10192,13264
1.5,-1.5,-0.1,0.2,10192,13324
170.3,-170.1,50.6,-66.1,10192,13180
-1.5,1.5,-0.9,0.9,10192,10953
-435.9,440.4,-110.7,20.5,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.4,-1.4,0.2,-0.1,10196,10843
-300.4,300.8,-139.6,129.2,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
25.0,-24.8,0.0,1.6,10196,10836
-251.9,252.7,-11.8,-18.3,10196,10857
1.1,-1.1,-0.5,0.5,10275,10462
-8.5,8.5,-0.3,1.1,10275,10758
22.8,-22.7,-17.0,18.3,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.3,-14.3,16.0,-15.8,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
-369.9,372.7,-35.5,6.6,10275,10758
2.6,-2.5,-1.0,1.2,10275,10731
8.6,-8.6,4.3,-4.1,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
261.3,-260.7,103.9,-116.1,10275,10330
-504.4,507.5,-109.8,101.5,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-24.1,24.1,-3.8,4.1,10330,10459
-2.5,2.6,-0.9,1.0,10330,10369
1.0,-0.9,-3.2,3.4,10330,10729
-3.3,3.3,-1.2,1.2,10330,10427
2.0,-2.0,-2.6,2.8,10330,10836
-5.1,5.1,-12.8,13.1,10330,10462
-3.3,3.3,-2.1,2.3,10330,10432
1.2,-1.2,-1.7,1.8,10333,10729
0.2,-0.2,-0.6,0.6,10333,10462
-154.4,154.5,-37.4,25.8,10333,10427
-2.9,2.9,1.4,-1.3,10346,10459
-179.7,179.8,21.6,-21.2,10346,10353
175.1,-174.9,207.7,-216.6,10353,10330
-129.7,129.8,24.0,-33.0,10353,10468
-441.4,444.6,-82.8,75.9,10369,10893
4.9,-4.8,-2.5,2.8,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
238.6,-238.3,44.5,-51.5,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
