Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-311.3,312.1,-30.0,20.1,10012,10987
11.6,-11.5,-0.9,1.7,10012,10731
-9.5,9.6,-0.9,1.2,10012,10987
115.8,-115.7,-8.0,-23.6,10012,10023
3.7,-3.7,0.4,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.0,34.1,-3.8,5.4,10023,10987
9.6,-9.5,-1.4,1.9,10023,10731
-11.9,11.9,-2.6,3.3,10057,10928
-194.2,194.3,-39.2,39.6,10057,10059
-3.5,3.5,-0.7,0.8,10057,10862
1.3,-1.3,-0.3,0.3,10057,10843
38.9,-38.7,-3.1,5.4,10057,10836
-8.2,8.2,-0.4,0.7,10057,10757
232.7,-232.1,11.4,-77.7,10059,10462
0.1,-0.1,1.2,-1.2,10078,10330
3.8,-3.8,-0.4,0.5,10078,10731
-202.7,203.1,-19.2,-48.9,10078,10838
-2.0,2.0,4.1,-4.0,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.2,8.3,1.3,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.8,3.8,0.8,-0.4,10117,10917
18.6,-18.4,0.4,2.1,10117,10785
1.6,-1.6,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
10.9,-10.9,-7.7,8.1,10127,10731
-51.9,52.0,-106.8,75.4,10127,10730
-3.9,3.9,1.8,-1.7,10127,10459
-258.5,259.2,-133.2,118.0,10192,10813
-11.8,11.8,-2.4,2.9,10192,13667
-4.3,4.3,-7.4,7.6,10192,10934
0.3,-0.3,-0.0,0.0,10192,13264
1.5,-1.5,-0.1,0.2,10192,13324
167.4,-167.2,48.5,-64.1,10192,13180
-1.5,1.5,-0.9,1.0,10192,10953
-424.9,429.2,-98.5,6.6,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.4,-1.4,0.2,-0.1,10196,10843
-300.8,301.2,-139.2,128.9,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
25.0,-24.8,0.0,1.6,10196,10836
-251.0,251.8,-12.3,-17.9,10196,10857
1.1,-1.1,-0.5,0.5,10275,10462
-8.5,8.5,-0.3,1.1,10275,10758
22.8,-22.7,-17.0,18.3,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.3,-14.3,16.1,-15.8,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
