Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-311.1,311.9,-30.7,20.8,10012,10987
11.5,-11.4,-0.9,1.7,10012,10731
-9.5,9.5,-0.9,1.2,10012,10987
115.6,-115.5,-7.3,-24.3,10012,10023
3.7,-3.6,0.5,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.0,34.0,-4.0,5.5,10023,10987
9.6,-9.5,-1.3,1.8,10023,10731
-12.4,12.4,-2.8,3.5,10057,10928
-191.7,191.8,-38.9,39.3,10057,10059
-4.0,4.0,-0.7,0.9,10057,10862
1.1,-1.0,-0.3,0.3,10057,10843
38.9,-38.7,-3.1,5.4,10057,10836
-9.2,9.2,-0.5,0.9,10057,10757
241.3,-240.6,8.5,-74.2,10059,10462
0.1,-0.1,1.2,-1.1,10078,10330
3.8,-3.8,-0.4,0.6,10078,10731
-202.6,203.0,-18.9,-49.1,10078,10838
-1.8,1.8,3.9,-3.8,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.3,8.3,1.3,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.6,-18.4,0.4,2.1,10117,10785
1.5,-1.5,-1.7,1.7,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
10.9,-10.9,-7.8,8.2,10127,10731
-51.5,51.6,-108.9,77.6,10127,10730
-3.7,3.7,1.6,-1.5,10127,10459
-223.2,223.6,-109.9,92.0,10192,10813
-11.7,11.7,-3.7,4.3,10192,13667
-2.7,2.7,-6.9,7.1,10192,10934
0.5,-0.5,-0.1,0.1,10192,13264
1.7,-1.7,-0.2,0.3,10192,13324
188.6,-188.3,41.8,-57.0,10192,13180
-1.3,1.3,-0.8,0.8,10192,10953
-514.9,521.0,-73.1,3.9,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.2,-1.2,0.1,-0.1,10196,10843
-294.3,294.7,-138.0,127.5,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.6,-24.5,-0.0,1.6,10196,10836
-260.7,261.5,-10.8,-18.6,10196,10857
1.0,-1.0,-0.4,0.4,10275,10462
-8.4,8.5,-0.3,1.1,10275,10758
21.9,-21.8,-10.4,11.3,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.3,-14.3,16.0,-15.8,10275,10459
0.5,-0.5,0.3,-0.3,10275,10468
-368.1,370.8,-37.0,7.7,10275,10758
2.5,-2.5,-1.0,1.2,10275,10731
8.4,-8.4,4.5,-4.3,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
257.1,-256.5,109.0,-121.3,10275,10330
-502.3,505.4,-110.0,101.4,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-23.5,23.5,-4.5,4.8,10330,10459
-2.5,2.5,-0.9,1.0,10330,10369
0.9,-0.9,-2.4,2.5,10330,10729
-3.2,3.2,-1.3,1.3,10330,10427
1.8,-1.8,-2.5,2.6,10330,10836
-5.6,5.6,-12.5,12.7,10330,10462
-3.4,3.4,-2.0,2.2,10330,10432
1.2,-1.2,-1.2,1.2,10333,10729
0.2,-0.2,-0.5,0.5,10333,10462
-154.2,154.3,-39.3,27.7,10333,10427
-2.7,2.7,1.2,-1.2,10346,10459
-179.7,179.8,21.7,-21.4,10346,10353
178.7,-178.5,202.6,-211.6,10353,10330
-128.1,128.1,21.0,-30.0,10353,10468
-440.0,443.2,-82.0,74.8,10369,10893
4.8,-4.7,-1.5,1.7,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
237.4,-237.1,49.6,-56.6,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.4,3.9,-3.7,10369,10459
-4.3,4.3,0.0,0.1,10369,11037
0.3,-0.3,1.3,-1.3,10414,10459
13.2,-13.2,-2.5,3.0,10414,10836
230.9,-230.4,191.6,-202.2,10414,10353
-133.2,133.4,-96.5,81.2,10414,10838
2.5,-2.5,-1.7,1.9,10427,10729
62.2,-62.2,12.8,-12.8,10427,10429
-312.0,312.7,-47.3,26.0,10427,10728
-113.3,113.4,-133.1,125.9,10427,10275
5.5,-5.5,6.0,-6.0,10427,10459
-14.6,14.7,5.3,-4.6,10432,10966
-432.1,437.0,7.9,-15.7,10432,10701
7.4,-7.4,-0.9,1.3,10432,10836
479.7,-478.4,98.5,-103.8,10432,10462
-279.4,280.0,-167.3,153.0,10432,10735
7.4,-7.4,1.9,-1.7,10432,10462
-471.8,475.5,-133.5,108.4,10459,10893
-275.8,276.5,-69.4,54.4,10459,10728
-588.8,600.6,-35.4,19.7,10459,11075
93.2,-93.1,-62.5,51.2,10459,10333
-29.7,29.9,-1.2,6.5,10459,10697
-18.5,18.6,0.2,3.7,10459,10708
2.5,-2.5,-5.2,5.3,10459,10462
9.5,-9.4,-9.6,10.1,10459,10729
5.5,-5.5,-3.5,3.6,10462,10729
-30.0,30.5,3.2,3.3,10462,10708
2.6,-2.6,-3.4,3.5,10462,10803
11.5,-11.5,-5.4,5.7,10462,10836
3.4,-3.4,-3.4,3.5,10462,10802
-87.0,87.1,131.4,-154.3,10462,10468
-0.6,0.6,-0.4,0.4,10462,10843
-6.7,6.7,47.9,-59.1,10468,10459
-650.2,662.4,-24.5,11.0,10468,10708
224.0,-223.7,85.8,-94.3,10468,10330
-194.9,195.4,-90.2,52.7,10534,10681
21.1,-21.1,2.6,0.2,10534,10966
-4.9,4.9,-1.9,2.1,10534,10906
2.3,-2.3,-2.8,2.8,10586,10681
-0.1,0.1,0.6,-0.6,10586,11062
-10.0,10.0,0.8,-0.0,10586,10942
48.4,-48.4,13.3,-13.3,10586,10588
-7.0,7.0,-0.8,1.1,10586,10809
-154.2,154.4,-31.6,14.5,10586,10899
2.5,-2.5,-1.3,1.4,10586,10979
17.0,-17.0,-6.4,7.2,10661,74240
0.0,0.0,0.0,0.0,10661,10664
-251.4,251.6,-113.6,114.4,10661,10663
119.5,-119.3,-29.0,39.7,10661,10778
-207.3,208.5,-67.9,9.6,10663,74234
-138.6,138.6,-59.1,61.2,10680,10685
-854.2,854.9,88.2,-253.3,10680,10812
-120.6,120.6,-59.9,61.2,10680,10687
-85.3,85.3,-60.2,61.2,10680,10684
140.0,-140.0,120.3,-204.2,10680,10905
-109.9,109.9,-59.6,61.2,10680,10688
-9.0,9.0,-4.9,5.0,10681,10689
-19.6,19.6,-26.3,-0.4,10681,10915
8.1,-8.0,1.0,0.2,10681,10966
1.2,-1.2,-0.2,0.2,10681,10979
-288.0,288.1,-39.0,45.9,10681,10680
-0.2,0.2,-0.0,0.0,10681,10906
10.7,-10.2,-5.3,7.7,10691,10933
10.8,-10.7,-5.1,7.2,10691,13616
25.4,-25.4,-9.3,14.3,10691,10983
8.5,-8.4,0.5,0.1,10694,10843
1.2,-1.2,3.7,-3.6,10694,10862
9.1,-8.9,0.4,0.2,10695,10843
3.1,-3.0,3.6,-3.6,10695,10862
-79.4,79.4,17.2,-14.5,10697,10699
1.2,-1.2,0.5,-0.5,10697,10700
9.3,-9.2,0.6,1.2,10697,10729
-31.3,31.3,-16.2,16.2,10697,10701
-221.9,222.6,13.9,-43.3,10701,10718
-246.3,247.2,-14.4,1.7,10701,10979
29.4,-28.8,2.2,1.2,10703,10933
65.8,-65.7,20.3,-12.0,10703,11001
335.4,-334.5,-457.5,461.1,10707,10716
-172.4,172.4,11.7,-10.6,10707,10715
-189.6,189.7,13.3,-10.6,10707,10711
-135.9,136.0,12.4,-10.6,10707,10712
-171.1,171.2,13.7,-10.6,10707,10710
-189.3,189.4,13.0,-10.6,10707,10713
5.7,-5.6,2.1,-1.3,10708,10867
33.6,-32.9,1.3,6.4,10708,10729
-522.7,523.1,-27.3,50.5,10708,10707
25.9,-25.8,2.4,3.5,10708,10803
26.3,-26.3,2.5,3.6,10708,10802
307.4,-307.3,-79.7,-6.3,10716,10717
-1442.8,1447.5,-234.2,-99.0,10716,11011
1469.7,-1461.1,-147.3,-170.1,10716,10734
-71.1,71.1,-39.3,40.3,10717,10726
-1144.4,1147.0,-230.4,47.4,10717,11074
-104.9,104.9,-38.8,40.3,10717,10724
635.8,-633.9,-377.9,-437.6,10717,10892
-71.3,71.3,-39.4,40.3,10717,10725
-82.2,82.2,-39.5,40.3,10717,10723
1014.3,-1009.5,-417.6,-295.4,10717,10861
-11.2,11.2,0.1,0.2,10718,11047
-0.9,0.9,-2.6,2.6,10718,10979
