Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.1,-7.1,-0.1,0.7,10012,10019
-310.0,310.8,-30.5,20.6,10012,10987
11.5,-11.4,-0.9,1.7,10012,10731
-9.5,9.5,-0.9,1.2,10012,10987
115.3,-115.1,-7.4,-24.1,10012,10023
3.6,-3.6,0.5,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-33.9,33.9,-3.9,5.5,10023,10987
9.6,-9.5,-1.3,1.8,10023,10731
-11.8,11.8,-3.0,3.7,10057,10928
-193.7,193.8,-38.5,38.9,10057,10059
-3.4,3.4,-0.8,0.9,10057,10862
1.3,-1.3,-0.3,0.3,10057,10843
38.7,-38.6,-2.9,5.2,10057,10836
-8.1,8.1,-0.7,1.0,10057,10757
230.8,-230.2,11.7,-77.9,10059,10462
0.1,-0.1,1.1,-1.1,10078,10330
3.8,-3.8,-0.4,0.6,10078,10731
-201.8,202.1,-18.9,-49.0,10078,10838
-2.0,2.0,3.9,-3.8,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.2,8.3,1.2,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.3,-18.1,1.1,1.3,10117,10785
1.6,-1.6,-1.7,1.7,10127,10836
-0.5,0.5,0.6,-0.6,10127,10330
10.9,-10.9,-7.7,8.1,10127,10731
-51.3,51.4,-108.3,77.0,10127,10730
-4.0,4.0,1.6,-1.5,10127,10459
-257.7,258.3,-116.4,100.8,10192,10813
-11.7,11.7,-2.7,3.3,10192,13667
-4.3,4.3,-7.2,7.4,10192,10934
0.3,-0.3,-0.0,0.0,10192,13264
1.5,-1.5,-0.1,0.2,10192,13324
168.8,-168.6,51.0,-66.6,10192,13180
-1.5,1.5,-0.8,0.8,10192,10953
-431.2,435.6,-111.9,21.2,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.5,-1.5,0.1,-0.1,10196,10843
-299.9,300.3,-134.0,123.7,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.9,-24.7,-0.1,1.6,10196,10836
-249.2,250.0,-16.2,-13.9,10196,10857
1.1,-1.1,-0.4,0.4,10275,10462
-8.5,8.5,-0.3,1.2,10275,10758
21.8,-21.8,-10.4,11.3,10275,10729
-2.2,2.2,-0.1,0.2,10275,11037
14.5,-14.4,16.1,-15.9,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
-369.4,372.2,-37.4,8.5,10275,10758
2.6,-2.6,-1.0,1.2,10275,10731
8.6,-8.6,4.5,-4.3,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
263.7,-263.2,109.6,-121.5,10275,10330
-504.2,507.3,-111.3,103.1,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-24.3,24.3,-4.5,4.9,10330,10459
-2.6,2.6,-0.9,1.0,10330,10369
0.9,-0.9,-2.4,2.4,10330,10729
-3.3,3.3,-1.3,1.3,10330,10427
2.0,-2.0,-2.6,2.7,10330,10836
-4.9,4.9,-12.5,12.7,10330,10462
-3.3,3.3,-2.0,2.2,10330,10432
1.2,-1.1,-1.2,1.2,10333,10729
0.2,-0.2,-0.5,0.5,10333,10462
-155.1,155.2,-39.8,28.2,10333,10427
-2.9,2.9,1.2,-1.2,10346,10459
-179.0,179.1,21.7,-21.3,10346,10353
172.1,-171.9,201.9,-210.9,10353,10330
-129.9,130.0,21.3,-30.2,10353,10468
-440.9,444.1,-82.0,75.1,10369,10893
4.8,-4.7,-1.5,1.7,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
239.2,-238.9,49.4,-56.3,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.4,3.9,-3.7,10369,10459
-4.4,4.4,-0.0,0.2,10369,11037
0.2,-0.2,1.3,-1.3,10414,10459
13.6,-13.6,-2.6,3.1,10414,10836
221.8,-221.3,191.0,-201.9,10414,10353
-127.9,128.0,-96.5,81.2,10414,10838
2.5,-2.5,-1.7,1.8,10427,10729
62.2,-62.2,12.8,-12.8,10427,10429
-313.2,313.8,-47.2,25.9,10427,10728
-112.9,112.9,-133.6,126.4,10427,10275
5.7,-5.7,6.1,-6.1,10427,10459
-12.7,12.8,4.5,-4.0,10432,10966
-432.6,437.6,11.8,-18.8,10432,10701
7.6,-7.5,-0.9,1.4,10432,10836
476.6,-475.3,95.7,-101.1,10432,10462
-276.9,277.5,-167.3,153.0,10432,10735
7.3,-7.3,1.9,-1.6,10432,10462
-473.3,477.1,-133.5,109.0,10459,10893
-277.5,278.2,-69.6,54.8,10459,10728
-591.3,603.2,-34.4,20.9,10459,11075
91.7,-91.7,-62.9,51.7,10459,10333
-29.5,29.7,-1.0,6.2,10459,10697
-18.5,18.6,0.2,3.6,10459,10708
3.0,-3.0,-5.2,5.3,10459,10462
9.4,-9.4,-9.6,10.1,10459,10729
5.1,-5.1,-3.4,3.6,10462,10729
-30.2,30.6,3.3,3.2,10462,10708
2.5,-2.5,-3.7,3.8,10462,10803
12.0,-12.0,-5.4,5.8,10462,10836
