Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
7.2,-7.2,-0.1,0.7,10012,10019
-311.0,311.8,-30.7,20.8,10012,10987
11.5,-11.4,-0.9,1.7,10012,10731
-9.5,9.5,-0.9,1.2,10012,10987
115.6,-115.4,-7.3,-24.3,10012,10023
3.6,-3.6,0.5,-0.4,10012,10023
-2.8,2.8,0.5,-0.4,10012,10938
-34.0,34.0,-4.0,5.5,10023,10987
9.6,-9.5,-1.3,1.8,10023,10731
-12.1,12.1,-2.8,3.5,10057,10928
-193.0,193.1,-37.4,37.8,10057,10059
-3.7,3.7,-1.1,1.3,10057,10862
1.2,-1.2,-0.5,0.5,10057,10843
38.9,-38.7,-3.4,5.7,10057,10836
-8.6,8.6,-1.1,1.5,10057,10757
236.0,-235.4,10.1,-76.1,10059,10462
0.1,-0.1,1.2,-1.1,10078,10330
3.8,-3.8,-0.4,0.6,10078,10731
-202.4,202.8,-19.0,-49.0,10078,10838
-1.9,1.9,4.0,-3.8,10078,10459
0.9,-0.9,0.7,-0.7,10117,11037
-8.3,8.3,1.2,-0.1,10117,10798
-3.0,3.0,0.6,-0.5,10117,10758
-3.7,3.8,0.7,-0.4,10117,10917
18.3,-18.1,1.1,1.3,10117,10785
1.6,-1.5,-1.7,1.8,10127,10836
-0.4,0.4,0.6,-0.6,10127,10330
10.9,-10.9,-7.8,8.2,10127,10731
-51.4,51.6,-108.9,77.5,10127,10730
-3.9,3.9,1.7,-1.6,10127,10459
-239.0,239.5,-105.9,88.1,10192,10813
-12.1,12.1,-3.0,3.6,10192,13667
-3.2,3.3,-6.7,6.9,10192,10934
0.4,-0.4,-0.0,0.0,10192,13264
1.7,-1.7,-0.1,0.2,10192,13324
189.1,-188.9,55.0,-70.5,10192,13180
-1.4,1.4,-0.7,0.7,10192,10953
-501.9,507.7,-128.1,49.7,10192,11001
55.2,-55.2,29.1,-29.1,10196,10198
1.4,-1.4,-0.0,0.0,10196,10843
-297.6,298.0,-137.3,127.0,10196,10735
2.0,-2.0,0.8,-0.7,10196,10462
24.8,-24.7,-0.2,1.8,10196,10836
-255.0,255.8,-11.8,-18.0,10196,10857
1.1,-1.1,-0.4,0.5,10275,10462
-8.5,8.5,-0.3,1.1,10275,10758
21.9,-21.8,-10.5,11.4,10275,10729
-2.2,2.2,-0.0,0.1,10275,11037
14.4,-14.4,15.9,-15.7,10275,10459
0.6,-0.6,0.3,-0.3,10275,10468
-368.9,371.6,-36.8,7.7,10275,10758
2.5,-2.5,-1.0,1.2,10275,10731
8.6,-8.5,4.4,-4.2,10275,10330
1.0,-1.0,0.2,-0.2,10275,10346
260.8,-260.3,106.6,-118.7,10275,10330
-503.8,506.9,-108.6,100.3,10275,10117
52.7,-52.7,12.4,-12.3,10330,10332
-23.9,23.9,-4.2,4.6,10330,10459
-2.5,2.6,-0.9,1.0,10330,10369
0.9,-0.9,-2.4,2.4,10330,10729
-3.3,3.3,-1.2,1.3,10330,10427
1.9,-1.9,-2.6,2.7,10330,10836
-5.2,5.2,-12.6,12.9,10330,10462
-3.3,3.3,-2.1,2.3,10330,10432
1.2,-1.2,-1.2,1.2,10333,10729
0.2,-0.2,-0.6,0.6,10333,10462
-154.8,154.9,-38.9,27.3,10333,10427
-2.8,2.8,1.3,-1.2,10346,10459
-179.5,179.6,21.7,-21.3,10346,10353
175.3,-175.1,204.5,-213.5,10353,10330
-129.1,129.2,21.6,-30.6,10353,10468
-440.8,444.0,-79.9,72.8,10369,10893
4.8,-4.7,-1.5,1.7,10369,10729
2.1,-2.1,1.1,-1.0,10369,10427
-3.7,3.7,-0.9,1.2,10369,10794
238.5,-238.2,48.3,-55.3,10369,10275
-11.6,11.7,0.8,0.8,10369,10917
7.4,-7.4,3.9,-3.7,10369,10459
-4.4,4.4,0.1,0.1,10369,11037
0.2,-0.2,1.3,-1.3,10414,10459
13.4,-13.4,-2.7,3.3,10414,10836
226.2,-225.8,194.1,-204.8,10414,10353
-130.5,130.6,-97.8,82.5,10414,10838
2.5,-2.5,-1.7,1.9,10427,10729
62.2,-62.2,12.8,-12.8,10427,10429
-312.6,313.3,-47.1,25.8,10427,10728
-113.3,113.4,-132.8,125.6,10427,10275
5.6,-5.6,6.0,-5.9,10427,10459
-13.9,14.0,5.2,-4.5,10432,10966
-433.0,437.9,8.1,-15.6,10432,10701
7.5,-7.4,-1.0,1.4,10432,10836
478.7,-477.3,99.3,-104.6,10432,10462
-278.2,278.7,-168.1,153.7,10432,10735
7.4,-7.4,1.9,-1.7,10432,10462
-473.0,476.8,-131.0,106.2,10459,10893
-276.8,277.5,-68.9,53.9,10459,10728
-590.1,602.0,-35.3,20.6,10459,11075
92.4,-92.4,-62.0,50.8,10459,10333
-29.6,29.8,-1.3,6.6,10459,10697
-18.5,18.6,0.2,3.7,10459,10708
2.8,-2.8,-5.3,5.4,10459,10462
9.4,-9.4,-9.6,10.1,10459,10729
5.3,-5.3,-3.4,3.5,10462,10729
-30.1,30.6,3.2,3.3,10462,10708
2.6,-2.6,-3.4,3.5,10462,10803
11.8,-11.7,-5.6,6.0,10462,10836
3.3,-3.3,-3.4,3.6,10462,10802
-92.4,92.6,134.2,-156.9,10462,10468
-0.5,0.5,-0.6,0.6,10462,10843
-11.2,11.2,50.7,-61.8,10468,10459
-651.2,663.4,-24.5,11.5,10468,10708
223.1,-222.8,86.3,-94.8,10468,10330
-195.3,195.7,-90.3,52.8,10534,10681
21.5,-21.4,2.7,0.2,10534,10966
-5.0,5.0,-1.9,2.1,10534,10906
3.3,-3.3,-2.9,3.0,10586,10681
-0.1,0.1,0.7,-0.6,10586,11062
-10.3,10.3,0.3,0.6,10586,10942
48.4,-48.4,13.3,-13.3,10586,10588
-6.9,6.9,-0.7,1.1,10586,10809
-155.3,155.6,-30.9,13.9,10586,10899
2.9,-2.9,-1.3,1.4,10586,10979
16.8,-16.7,-6.5,7.3,10661,74240
0.0,0.0,0.0,0.0,10661,10664
-262.1,262.3,-112.5,113.4,10661,10663
119.9,-119.6,-29.6,40.4,10661,10778
-221.6,223.0,-65.9,9.9,10663,74234
-138.6,138.6,-59.1,61.2,10680,10685
-895.8,896.7,123.1,-285.7,10680,10812
-120.6,120.6,-59.9,61.2,10680,10687
-85.3,85.3,-60.2,61.2,10680,10684
117.6,-117.5,129.0,-213.0,10680,10905
-109.9,109.9,-59.6,61.2,10680,10688
-9.0,9.0,-4.9,5.0,10681,10689
-22.0,22.0,-25.1,-1.6,10681,10915
8.2,-8.1,1.1,0.2,10681,10966
1.2,-1.2,-0.2,0.2,10681,10979
-285.1,285.2,-40.5,47.2,10681,10680
-0.2,0.2,-0.0,0.0,10681,10906
10.6,-10.2,-5.3,7.7,10691,10933
10.6,-10.4,-5.3,7.3,10691,13616
25.7,-25.7,-9.1,14.2,10691,10983
8.4,-8.3,0.2,0.4,10694,10843
1.4,-1.4,1.8,-1.8,10694,10862
8.9,-8.8,0.1,0.5,10695,10843
3.2,-3.2,1.8,-1.7,10695,10862
-79.4,79.4,17.2,-14.5,10697,10699
1.2,-1.2,0.5,-0.5,10697,10700
9.2,-9.1,0.6,1.2,10697,10729
-31.1,31.1,-16.2,16.2,10697,10701
-223.9,224.6,14.3,-43.5,10701,10718
-245.1,246.0,-14.9,2.1,10701,10979
29.0,-28.5,2.6,0.7,10703,10933
66.0,-65.9,8.2,-0.5,10703,11001
336.0,-335.2,-458.0,461.6,10707,10716
-172.4,172.4,11.7,-10.6,10707,10715
-189.6,189.7,13.3,-10.6,10707,10711
-135.9,136.0,12.4,-10.6,10707,10712
-171.1,171.2,13.7,-10.6,10707,10710
-189.3,189.4,13.0,-10.6,10707,10713
5.7,-5.6,2.1,-1.3,10708,10867
33.6,-32.8,1.4,6.4,10708,10729
-522.1,522.4,-27.8,51.0,10708,10707
25.9,-25.9,2.4,3.5,10708,10803
26.4,-26.3,2.5,3.6,10708,10802
314.9,-314.9,-81.3,-4.6,10716,10717
-1456.7,1461.5,-233.7,-96.8,10716,11011
1476.7,-1468.1,-146.6,-168.4,10716,10734
-71.1,71.1,-39.3,40.3,10717,10726
-1159.5,1162.2,-228.0,46.7,10717,11074
-104.9,104.9,-38.8,40.3,10717,10724
631.6,-629.7,-374.6,-441.1,10717,10892
-71.3,71.3,-39.4,40.3,10717,10725
-82.2,82.2,-39.5,40.3,10717,10723
1020.0,-1015.1,-417.0,-294.4,10717,10861
-11.9,12.0,0.2,0.2,10718,11047
-0.7,0.7,-2.7,2.7,10718,10979
-3.7,3.7,-0.0,0.2,10718,10899
83.3,-83.3,-23.7,5.1,10718,10708
-377.7,377.8,53.9,-43.5,10718,10717
-484.2,494.4,-19.0,-6.4,10728,10748
124.7,-124.5,-65.0,41.7,10728,10369
-192.0,192.3,-45.9,57.8,10729,10728
-7.2,7.2,1.1,-0.7,10729,10925
-33.3,34.0,5.9,2.5,10729,10873
-0.1,0.1,-0.5,0.5,10729,10802
-0.4,0.4,-0.5,0.5,10729,10803
114.5,-114.4,-12.9,16.5,10730,10731
-322.1,322.7,4.8,-20.9,10730,10023
156.1,-155.6,-69.4,13.5,10730,10019
-5.4,5.4,7.8,-7.7,10731,11009
-11.4,11.6,1.7,-0.5,10731,10987
-0.5,0.5,0.3,-0.3,10731,10836
-13.9,14.0,2.9,-1.8,10731,11008
-158.2,158.3,-78.6,81.0,10734,10738
-158.2,158.3,-78.7,81.0,10734,10737
-525.3,525.8,-358.6,208.7,10734,10861
370.9,-369.4,122.4,-131.1,10735,10414
-785.4,785.8,97.5,-60.2,10735,10734
608.5,-606.8,147.9,-149.0,10735,10838
487.2,-485.2,58.6,-20.7,10735,10836
-785.4,785.8,97.5,-60.2,10735,10734
-736.7,738.2,-1138.1,1267.4,10735,10734
-64.2,64.2,4.3,-3.9,10739,10744
-80.0,80.0,4.3,-3.9,10739,10742
96.6,-96.3,-0.6,4.3,10740,10934
-478.4,478.7,-12.6,33.8,10740,10739
6.3,-6.3,3.2,-2.7,10740,13302
38.4,-38.3,-10.6,14.1,10746,10906
364.3,-364.2,-34.4,-34.4,10747,11074
-333.8,333.9,30.8,-20.1,10747,10755
-293.0,293.0,25.3,-20.1,10747,10752
-323.0,323.1,28.2,-20.1,10747,10754
1253.3,-1248.4,-98.8,-380.7,10747,10916
-409.2,409.4,31.3,-20.1,10747,10750
11.5,-11.4,-0.6,1.2,10748,10873
257.0,-256.7,-14.0,1.2,10748,11075
-821.0,821.2,19.9,-0.4,10748,10747
-0.5,0.5,0.3,-0.3,10757,10857
-0.7,0.7,0.5,-0.5,10757,11070
25.5,-25.2,3.3,-2.0,10757,11035
8.0,-7.9,-1.0,1.7,10757,10836
-12.8,12.8,-2.3,2.5,10757,10928
-35.7,35.7,-6.3,6.6,10757,10756
-3.2,3.2,0.6,-0.4,10758,10917
12.5,-12.5,1.7,-1.1,10758,11037
-275.4,276.6,11.4,-42.2,10758,10917
0.0,0.0,0.0,0.0,10760,10764
0.7,-0.7,-0.2,0.2,10760,11048
10.6,-10.5,-2.0,3.2,10760,13492
-203.2,203.3,16.2,-15.7,10760,10762
1.5,-1.5,-0.2,0.3,10760,13229
29.0,-29.0,8.9,-8.3,10760,13302
1.5,-1.5,-1.2,1.3,10760,13593
0.0,-0.0,-0.0,0.0,10760,10763
0.0,0.0,0.0,0.0,10760,10765
-489.6,494.6,-90.3,24.0,10762,13621
-401.4,403.4,-139.7,132.0,10762,13667
16.0,-16.0,-2.4,2.9,10766,13431
-212.4,212.5,-47.1,56.8,10766,10768
-76.2,76.2,-8.2,-9.6,10766,11056
2.5,-2.5,-0.2,0.3,10766,10942
174.7,-174.4,-21.6,-5.4,10769,10758
403.1,-399.7,-4.2,-42.8,10769,10728
102.4,-101.4,5.0,2.9,10769,11037
-51.8,51.8,-18.9,19.9,10769,10771
-41.4,41.4,-19.3,19.9,10769,10774
-41.6,41.6,-19.1,19.9,10769,10772
-13.7,13.7,-3.1,4.9,10776,10794
2.3,-2.2,-1.5,1.6,10776,10785
-7.5,7.7,2.0,-0.8,10778,77253
-8.0,8.2,1.9,-0.9,10778,10961
